VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
1426, 329, -0.97314,  6.71875,  0.74365,  1.00,  0.59843,  0.77953,  0.1811,  0.00, ---, ---, ---, ---,  0.87109,  3.85742,  0.78824,  0.73333,  0.72157,  0.27451,  0.27559, -0.41732,  0.86614, -1.00
1427, 330, -0.90332,  6.66406,  0.67236,  1.00,  0.71654,  0.67717,  0.17323,  0.00, ---, ---, ---, ---,  0.87109,  3.83398,  0.22745,  0.73333,  0.66667,  0.27451, -0.0315, -0.22047,  0.97638, -1.00
1428, 323, -0.97314,  6.71875,  0.74365,  1.00,  0.59843,  0.77953,  0.1811,  0.00, ---, ---, ---, ---,  0.73633,  3.85742,  0.78824,  0.73333,  0.72157,  0.27451,  0.28346, -0.41732,  0.86614, -1.00
1429, 331, -1.70215,  6.66406,  1.42773,  1.00,  0.48819, -0.3937,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  3.91797,  0.81176,  0.7451,  0.66667,  0.27451, -0.44882, -0.87402, -0.15748, -1.00
1430, 321, -1.04199,  6.44141,  0.88965,  1.00,  0.4252, -0.44882,  0.7874,  0.00, ---, ---, ---, ---,  0.77197,  3.85742,  0.16863,  0.73725,  0.44314,  0.27451, -0.47244, -0.85039, -0.22835, -1.00
1431, 331, -1.70215,  6.66406,  1.42773,  1.00,  0.48819, -0.3937,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  3.91797,  0.81176,  0.7451,  0.66667,  0.27451, -0.44882, -0.87402, -0.15748, -1.00
1432, 323, -0.97314,  6.71875,  0.74365,  1.00,  0.59843,  0.77953,  0.1811,  0.00, ---, ---, ---, ---,  0.73633,  3.85742,  0.78824,  0.73333,  0.72157,  0.27451,  0.28346, -0.41732,  0.86614, -1.00
1433, 332, -1.49316,  6.91016,  1.19043,  1.00,  0.3937,  0.84252,  0.3622,  0.00, ---, ---, ---, ---,  0.73633,  3.91797,  0.97647,  0.74118,  0.91373,  0.27451, -0.33858, -0.22835,  0.91339, -1.00
1434, 333, -1.74414,  6.58594,  1.10254,  1.00, -0.44882, -0.80315, -0.3937,  0.00, ---, ---, ---, ---,  0.80518,  3.91797,  0.98039,  0.7451,  0.58824,  0.27451,  0.07087,  0.40945, -0.91339, -1.00
1435, 321, -1.04199,  6.44141,  0.88965,  1.00,  0.4252, -0.44882,  0.7874,  0.00, ---, ---, ---, ---,  0.77197,  3.85742,  0.16863,  0.73725,  0.44314,  0.27451, -0.47244, -0.85039, -0.22835, -1.00
1436, 331, -1.70215,  6.66406,  1.42773,  1.00,  0.48819, -0.3937,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  3.91797,  0.81176,  0.7451,  0.66667,  0.27451, -0.44882, -0.87402, -0.15748, -1.00
1437, 321, -1.04199,  6.44141,  0.88965,  1.00,  0.4252, -0.44882,  0.7874,  0.00, ---, ---, ---, ---,  0.77197,  3.85742,  0.16863,  0.73725,  0.44314,  0.27451, -0.47244, -0.85039, -0.22835, -1.00
1438, 333, -1.74414,  6.58594,  1.10254,  1.00, -0.44882, -0.80315, -0.3937,  0.00, ---, ---, ---, ---,  0.80518,  3.91797,  0.98039,  0.7451,  0.58824,  0.27451,  0.07087,  0.40945, -0.91339, -1.00
1439, 325, -1.26465,  6.37109,  0.66309,  1.00, -0.69291, -0.70866, -0.12598,  0.00, ---, ---, ---, ---,  0.80518,  3.85742,  0.05882,  0.74118,  0.37255,  0.27451, -0.32283,  0.46457, -0.82677, -1.00
1440, 334, -1.64355,  6.84766,  0.95996,  1.00, -0.44882,  0.62205, -0.6378,  0.00, ---, ---, ---, ---,  0.83887,  3.91797,  0.57647,  0.7451,  0.85098,  0.27451,  0.58268,  0.74803,  0.31496, -1.00
1441, 325, -1.26465,  6.37109,  0.66309,  1.00, -0.69291, -0.70866, -0.12598,  0.00, ---, ---, ---, ---,  0.80518,  3.85742,  0.05882,  0.74118,  0.37255,  0.27451, -0.32283,  0.46457, -0.82677, -1.00
1442, 333, -1.74414,  6.58594,  1.10254,  1.00, -0.44882, -0.80315, -0.3937,  0.00, ---, ---, ---, ---,  0.80518,  3.91797,  0.98039,  0.7451,  0.58824,  0.27451,  0.07087,  0.40945, -0.91339, -1.00
1443, 325, -1.26465,  6.37109,  0.66309,  1.00, -0.69291, -0.70866, -0.12598,  0.00, ---, ---, ---, ---,  0.80518,  3.85742,  0.05882,  0.74118,  0.37255,  0.27451, -0.32283,  0.46457, -0.82677, -1.00
1444, 334, -1.64355,  6.84766,  0.95996,  1.00, -0.44882,  0.62205, -0.6378,  0.00, ---, ---, ---, ---,  0.83887,  3.91797,  0.57647,  0.7451,  0.85098,  0.27451,  0.58268,  0.74803,  0.31496, -1.00
1445, 327, -1.18652,  6.64453,  0.51172,  1.00, -0.40157,  0.59055, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  3.85742,  0.74902,  0.73725,  0.64706,  0.27451,  0.61417,  0.74016,  0.27559, -1.00
1446, 335, -1.49316,  6.91016,  1.19043,  1.00,  0.3937,  0.84252,  0.3622,  0.00, ---, ---, ---, ---,  0.87109,  3.91797,  0.97647,  0.74118,  0.91373,  0.27451,  0.37795, -0.50394,  0.77165, -1.00
1447, 327, -1.18652,  6.64453,  0.51172,  1.00, -0.40157,  0.59055, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  3.85742,  0.74902,  0.73725,  0.64706,  0.27451,  0.61417,  0.74016,  0.27559, -1.00
1448, 334, -1.64355,  6.84766,  0.95996,  1.00, -0.44882,  0.62205, -0.6378,  0.00, ---, ---, ---, ---,  0.83887,  3.91797,  0.57647,  0.7451,  0.85098,  0.27451,  0.58268,  0.74803,  0.31496, -1.00
1449, 327, -1.18652,  6.64453,  0.51172,  1.00, -0.40157,  0.59055, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  3.85742,  0.74902,  0.73725,  0.64706,  0.27451,  0.61417,  0.74016,  0.27559, -1.00
1450, 335, -1.49316,  6.91016,  1.19043,  1.00,  0.3937,  0.84252,  0.3622,  0.00, ---, ---, ---, ---,  0.87109,  3.91797,  0.97647,  0.74118,  0.91373,  0.27451,  0.37795, -0.50394,  0.77165, -1.00
1451, 329, -0.97314,  6.71875,  0.74365,  1.00,  0.59843,  0.77953,  0.1811,  0.00, ---, ---, ---, ---,  0.87109,  3.85742,  0.78824,  0.73333,  0.72157,  0.27451,  0.27559, -0.41732,  0.86614, -1.00
1452, 332, -1.49316,  6.91016,  1.19043,  1.00,  0.3937,  0.84252,  0.3622,  0.00, ---, ---, ---, ---,  0.73633,  3.91797,  0.97647,  0.74118,  0.91373,  0.27451, -0.33858, -0.22835,  0.91339, -1.00
1453, 336, -2.2168,  6.59375,  1.74609,  1.00,  0.38583, -0.62992,  0.66929,  0.00, ---, ---, ---, ---,  0.77197,  3.97266,  0.43529,  0.75294,  0.59608,  0.27451, -0.3937, -0.77165, -0.50394, -1.00
1454, 331, -1.70215,  6.66406,  1.42773,  1.00,  0.48819, -0.3937,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  3.91797,  0.81176,  0.7451,  0.66667,  0.27451, -0.44882, -0.87402, -0.15748, -1.00
1455, 336, -2.2168,  6.59375,  1.74609,  1.00,  0.38583, -0.62992,  0.66929,  0.00, ---, ---, ---, ---,  0.77197,  3.97266,  0.43529,  0.75294,  0.59608,  0.27451, -0.3937, -0.77165, -0.50394, -1.00
1456, 332, -1.49316,  6.91016,  1.19043,  1.00,  0.3937,  0.84252,  0.3622,  0.00, ---, ---, ---, ---,  0.73633,  3.91797,  0.97647,  0.74118,  0.91373,  0.27451, -0.33858, -0.22835,  0.91339, -1.00
1457, 337, -2.17578,  6.82813,  1.6582,  1.00,  0.4252,  0.81102,  0.3937,  0.00, ---, ---, ---, ---,  0.73633,  3.97266,  0.35294,  0.75294,  0.83137,  0.27451,  0.15748, -0.49606,  0.85039, -1.00
1458, 338, -2.29102,  6.53125,  1.49219,  1.00, -0.40157, -0.83465, -0.37008,  0.00, ---, ---, ---, ---,  0.80518,  3.97266,  0.58431,  0.75294,  0.53333,  0.27451, -0.12598,  0.44882, -0.88189, -1.00
1459, 331, -1.70215,  6.66406,  1.42773,  1.00,  0.48819, -0.3937,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  3.91797,  0.81176,  0.7451,  0.66667,  0.27451, -0.44882, -0.87402, -0.15748, -1.00
1460, 336, -2.2168,  6.59375,  1.74609,  1.00,  0.38583, -0.62992,  0.66929,  0.00, ---, ---, ---, ---,  0.77197,  3.97266,  0.43529,  0.75294,  0.59608,  0.27451, -0.3937, -0.77165, -0.50394, -1.00
1461, 331, -1.70215,  6.66406,  1.42773,  1.00,  0.48819, -0.3937,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  3.91797,  0.81176,  0.7451,  0.66667,  0.27451, -0.44882, -0.87402, -0.15748, -1.00
1462, 338, -2.29102,  6.53125,  1.49219,  1.00, -0.40157, -0.83465, -0.37008,  0.00, ---, ---, ---, ---,  0.80518,  3.97266,  0.58431,  0.75294,  0.53333,  0.27451, -0.12598,  0.44882, -0.88189, -1.00
1463, 333, -1.74414,  6.58594,  1.10254,  1.00, -0.44882, -0.80315, -0.3937,  0.00, ---, ---, ---, ---,  0.80518,  3.91797,  0.98039,  0.7451,  0.58824,  0.27451,  0.07087,  0.40945, -0.91339, -1.00
1464, 339, -2.26563,  6.76172,  1.4209,  1.00, -0.54331,  0.46457, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  3.97266,  0.53333,  0.75294,  0.76471,  0.27451,  0.33071,  0.88189,  0.33071, -1.00
1465, 333, -1.74414,  6.58594,  1.10254,  1.00, -0.44882, -0.80315, -0.3937,  0.00, ---, ---, ---, ---,  0.80518,  3.91797,  0.98039,  0.7451,  0.58824,  0.27451,  0.07087,  0.40945, -0.91339, -1.00
1466, 338, -2.29102,  6.53125,  1.49219,  1.00, -0.40157, -0.83465, -0.37008,  0.00, ---, ---, ---, ---,  0.80518,  3.97266,  0.58431,  0.75294,  0.53333,  0.27451, -0.12598,  0.44882, -0.88189, -1.00
1467, 333, -1.74414,  6.58594,  1.10254,  1.00, -0.44882, -0.80315, -0.3937,  0.00, ---, ---, ---, ---,  0.80518,  3.91797,  0.98039,  0.7451,  0.58824,  0.27451,  0.07087,  0.40945, -0.91339, -1.00
1468, 339, -2.26563,  6.76172,  1.4209,  1.00, -0.54331,  0.46457, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  3.97266,  0.53333,  0.75294,  0.76471,  0.27451,  0.33071,  0.88189,  0.33071, -1.00
1469, 334, -1.64355,  6.84766,  0.95996,  1.00, -0.44882,  0.62205, -0.6378,  0.00, ---, ---, ---, ---,  0.83887,  3.91797,  0.57647,  0.7451,  0.85098,  0.27451,  0.58268,  0.74803,  0.31496, -1.00
1470, 340, -2.17578,  6.82813,  1.6582,  1.00,  0.4252,  0.81102,  0.3937,  0.00, ---, ---, ---, ---,  0.87109,  3.97266,  0.35294,  0.75294,  0.83137,  0.27451,  0.07874, -0.47244,  0.88189, -1.00
1471, 334, -1.64355,  6.84766,  0.95996,  1.00, -0.44882,  0.62205, -0.6378,  0.00, ---, ---, ---, ---,  0.83887,  3.91797,  0.57647,  0.7451,  0.85098,  0.27451,  0.58268,  0.74803,  0.31496, -1.00
1472, 339, -2.26563,  6.76172,  1.4209,  1.00, -0.54331,  0.46457, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  3.97266,  0.53333,  0.75294,  0.76471,  0.27451,  0.33071,  0.88189,  0.33071, -1.00
1473, 334, -1.64355,  6.84766,  0.95996,  1.00, -0.44882,  0.62205, -0.6378,  0.00, ---, ---, ---, ---,  0.83887,  3.91797,  0.57647,  0.7451,  0.85098,  0.27451,  0.58268,  0.74803,  0.31496, -1.00
1474, 340, -2.17578,  6.82813,  1.6582,  1.00,  0.4252,  0.81102,  0.3937,  0.00, ---, ---, ---, ---,  0.87109,  3.97266,  0.35294,  0.75294,  0.83137,  0.27451,  0.07874, -0.47244,  0.88189, -1.00
1475, 335, -1.49316,  6.91016,  1.19043,  1.00,  0.3937,  0.84252,  0.3622,  0.00, ---, ---, ---, ---,  0.87109,  3.91797,  0.97647,  0.74118,  0.91373,  0.27451,  0.37795, -0.50394,  0.77165, -1.00
1476, 337, -2.17578,  6.82813,  1.6582,  1.00,  0.4252,  0.81102,  0.3937,  0.00, ---, ---, ---, ---,  0.73633,  3.97266,  0.35294,  0.75294,  0.83137,  0.27451,  0.15748, -0.49606,  0.85039, -1.00
1477, 341, -2.67773,  6.83203,  2.15625,  1.00,  0.31496, -0.54331,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  4.03125,  0.35686,  0.75686,  0.83529,  0.27451, -0.76378, -0.62992, -0.12598, -1.00
1478, 336, -2.2168,  6.59375,  1.74609,  1.00,  0.38583, -0.62992,  0.66929,  0.00, ---, ---, ---, ---,  0.77197,  3.97266,  0.43529,  0.75294,  0.59608,  0.27451, -0.3937, -0.77165, -0.50394, -1.00
1479, 341, -2.67773,  6.83203,  2.15625,  1.00,  0.31496, -0.54331,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  4.03125,  0.35686,  0.75686,  0.83529,  0.27451, -0.76378, -0.62992, -0.12598, -1.00
1480, 337, -2.17578,  6.82813,  1.6582,  1.00,  0.4252,  0.81102,  0.3937,  0.00, ---, ---, ---, ---,  0.73633,  3.97266,  0.35294,  0.75294,  0.83137,  0.27451,  0.15748, -0.49606,  0.85039, -1.00
1481, 342, -2.60938,  7.00391,  2.05078,  1.00,  0.66929,  0.70866,  0.22047,  0.00, ---, ---, ---, ---,  0.73633,  4.03125,  0.21961,  0.75686,  0.00392,  0.27843,  0.18898, -0.44882,  0.87402, -1.00
1482, 343, -2.8418,  6.80078,  2.02539,  1.00, -0.69291, -0.71654, -0.11024,  0.00, ---, ---, ---, ---,  0.80518,  4.03125,  0.68627,  0.75686,  0.80392,  0.27451, -0.40157,  0.51181, -0.75591, -1.00
1483, 336, -2.2168,  6.59375,  1.74609,  1.00,  0.38583, -0.62992,  0.66929,  0.00, ---, ---, ---, ---,  0.77197,  3.97266,  0.43529,  0.75294,  0.59608,  0.27451, -0.3937, -0.77165, -0.50394, -1.00
1484, 341, -2.67773,  6.83203,  2.15625,  1.00,  0.31496, -0.54331,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  4.03125,  0.35686,  0.75686,  0.83529,  0.27451, -0.76378, -0.62992, -0.12598, -1.00
1485, 336, -2.2168,  6.59375,  1.74609,  1.00,  0.38583, -0.62992,  0.66929,  0.00, ---, ---, ---, ---,  0.77197,  3.97266,  0.43529,  0.75294,  0.59608,  0.27451, -0.3937, -0.77165, -0.50394, -1.00
1486, 343, -2.8418,  6.80078,  2.02539,  1.00, -0.69291, -0.71654, -0.11024,  0.00, ---, ---, ---, ---,  0.80518,  4.03125,  0.68627,  0.75686,  0.80392,  0.27451, -0.40157,  0.51181, -0.75591, -1.00
1487, 338, -2.29102,  6.53125,  1.49219,  1.00, -0.40157, -0.83465, -0.37008,  0.00, ---, ---, ---, ---,  0.80518,  3.97266,  0.58431,  0.75294,  0.53333,  0.27451, -0.12598,  0.44882, -0.88189, -1.00
1488, 344, -2.79688,  6.99219,  1.94238,  1.00, -0.43307,  0.48031, -0.76378,  0.00, ---, ---, ---, ---,  0.83887,  4.03125,  0.59608,  0.75686,  0.99608,  0.27451,  0.70866,  0.70079,  0.03937, -1.00
1489, 338, -2.29102,  6.53125,  1.49219,  1.00, -0.40157, -0.83465, -0.37008,  0.00, ---, ---, ---, ---,  0.80518,  3.97266,  0.58431,  0.75294,  0.53333,  0.27451, -0.12598,  0.44882, -0.88189, -1.00
1490, 343, -2.8418,  6.80078,  2.02539,  1.00, -0.69291, -0.71654, -0.11024,  0.00, ---, ---, ---, ---,  0.80518,  4.03125,  0.68627,  0.75686,  0.80392,  0.27451, -0.40157,  0.51181, -0.75591, -1.00
1491, 338, -2.29102,  6.53125,  1.49219,  1.00, -0.40157, -0.83465, -0.37008,  0.00, ---, ---, ---, ---,  0.80518,  3.97266,  0.58431,  0.75294,  0.53333,  0.27451, -0.12598,  0.44882, -0.88189, -1.00
1492, 344, -2.79688,  6.99219,  1.94238,  1.00, -0.43307,  0.48031, -0.76378,  0.00, ---, ---, ---, ---,  0.83887,  4.03125,  0.59608,  0.75686,  0.99608,  0.27451,  0.70866,  0.70079,  0.03937, -1.00
1493, 339, -2.26563,  6.76172,  1.4209,  1.00, -0.54331,  0.46457, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  3.97266,  0.53333,  0.75294,  0.76471,  0.27451,  0.33071,  0.88189,  0.33071, -1.00
1494, 345, -2.60938,  7.00391,  2.05078,  1.00,  0.66929,  0.70866,  0.22047,  0.00, ---, ---, ---, ---,  0.87109,  4.03125,  0.21961,  0.75686,  0.00392,  0.27843,  0.51969, -0.65354,  0.54331, -1.00
1495, 339, -2.26563,  6.76172,  1.4209,  1.00, -0.54331,  0.46457, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  3.97266,  0.53333,  0.75294,  0.76471,  0.27451,  0.33071,  0.88189,  0.33071, -1.00
1496, 344, -2.79688,  6.99219,  1.94238,  1.00, -0.43307,  0.48031, -0.76378,  0.00, ---, ---, ---, ---,  0.83887,  4.03125,  0.59608,  0.75686,  0.99608,  0.27451,  0.70866,  0.70079,  0.03937, -1.00
1497, 339, -2.26563,  6.76172,  1.4209,  1.00, -0.54331,  0.46457, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  3.97266,  0.53333,  0.75294,  0.76471,  0.27451,  0.33071,  0.88189,  0.33071, -1.00
1498, 345, -2.60938,  7.00391,  2.05078,  1.00,  0.66929,  0.70866,  0.22047,  0.00, ---, ---, ---, ---,  0.87109,  4.03125,  0.21961,  0.75686,  0.00392,  0.27843,  0.51969, -0.65354,  0.54331, -1.00
1499, 340, -2.17578,  6.82813,  1.6582,  1.00,  0.4252,  0.81102,  0.3937,  0.00, ---, ---, ---, ---,  0.87109,  3.97266,  0.35294,  0.75294,  0.83137,  0.27451,  0.07874, -0.47244,  0.88189, -1.00
1500, 342, -2.60938,  7.00391,  2.05078,  1.00,  0.66929,  0.70866,  0.22047,  0.00, ---, ---, ---, ---,  0.73633,  4.03125,  0.21961,  0.75686,  0.00392,  0.27843,  0.18898, -0.44882,  0.87402, -1.00
1501, 346, -3.16797,  7.38281,  2.64648,  1.00,  0.3937, -0.49606,  0.77165,  0.00, ---, ---, ---, ---,  0.77197,  4.08984,  0.33725,  0.76078,  0.38431,  0.27843, -0.85827, -0.50394,  0.11024, -1.00
1502, 341, -2.67773,  6.83203,  2.15625,  1.00,  0.31496, -0.54331,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  4.03125,  0.35686,  0.75686,  0.83529,  0.27451, -0.76378, -0.62992, -0.12598, -1.00
1503, 346, -3.16797,  7.38281,  2.64648,  1.00,  0.3937, -0.49606,  0.77165,  0.00, ---, ---, ---, ---,  0.77197,  4.08984,  0.33725,  0.76078,  0.38431,  0.27843, -0.85827, -0.50394,  0.11024, -1.00
1504, 342, -2.60938,  7.00391,  2.05078,  1.00,  0.66929,  0.70866,  0.22047,  0.00, ---, ---, ---, ---,  0.73633,  4.03125,  0.21961,  0.75686,  0.00392,  0.27843,  0.18898, -0.44882,  0.87402, -1.00
1505, 347, -3.12109,  7.53906,  2.57617,  1.00,  0.70866,  0.69291,  0.10236,  0.00, ---, ---, ---, ---,  0.73633,  4.08984,  0.24314,  0.76078,  0.54118,  0.27843,  0.44094, -0.55118,  0.70866, -1.00
1506, 348, -3.36523,  7.41406,  2.60938,  1.00, -0.76378, -0.61417, -0.18898,  0.00, ---, ---, ---, ---,  0.80518,  4.08984,  0.73333,  0.76078,  0.41569,  0.27843, -0.3622,  0.65354, -0.66142, -1.00
1507, 341, -2.67773,  6.83203,  2.15625,  1.00,  0.31496, -0.54331,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  4.03125,  0.35686,  0.75686,  0.83529,  0.27451, -0.76378, -0.62992, -0.12598, -1.00
1508, 346, -3.16797,  7.38281,  2.64648,  1.00,  0.3937, -0.49606,  0.77165,  0.00, ---, ---, ---, ---,  0.77197,  4.08984,  0.33725,  0.76078,  0.38431,  0.27843, -0.85827, -0.50394,  0.11024, -1.00
1509, 341, -2.67773,  6.83203,  2.15625,  1.00,  0.31496, -0.54331,  0.77953,  0.00, ---, ---, ---, ---,  0.77197,  4.03125,  0.35686,  0.75686,  0.83529,  0.27451, -0.76378, -0.62992, -0.12598, -1.00
1510, 348, -3.36523,  7.41406,  2.60938,  1.00, -0.76378, -0.61417, -0.18898,  0.00, ---, ---, ---, ---,  0.80518,  4.08984,  0.73333,  0.76078,  0.41569,  0.27843, -0.3622,  0.65354, -0.66142, -1.00
1511, 343, -2.8418,  6.80078,  2.02539,  1.00, -0.69291, -0.71654, -0.11024,  0.00, ---, ---, ---, ---,  0.80518,  4.03125,  0.68627,  0.75686,  0.80392,  0.27451, -0.40157,  0.51181, -0.75591, -1.00
1512, 349, -3.2793,  7.53906,  2.49023,  1.00, -0.37008,  0.6063, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  4.08984,  0.56078,  0.76078,  0.54118,  0.27843,  0.88976,  0.45669, -0.07874, -1.00
1513, 343, -2.8418,  6.80078,  2.02539,  1.00, -0.69291, -0.71654, -0.11024,  0.00, ---, ---, ---, ---,  0.80518,  4.03125,  0.68627,  0.75686,  0.80392,  0.27451, -0.40157,  0.51181, -0.75591, -1.00
1514, 348, -3.36523,  7.41406,  2.60938,  1.00, -0.76378, -0.61417, -0.18898,  0.00, ---, ---, ---, ---,  0.80518,  4.08984,  0.73333,  0.76078,  0.41569,  0.27843, -0.3622,  0.65354, -0.66142, -1.00
1515, 343, -2.8418,  6.80078,  2.02539,  1.00, -0.69291, -0.71654, -0.11024,  0.00, ---, ---, ---, ---,  0.80518,  4.03125,  0.68627,  0.75686,  0.80392,  0.27451, -0.40157,  0.51181, -0.75591, -1.00
1516, 349, -3.2793,  7.53906,  2.49023,  1.00, -0.37008,  0.6063, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  4.08984,  0.56078,  0.76078,  0.54118,  0.27843,  0.88976,  0.45669, -0.07874, -1.00
1517, 344, -2.79688,  6.99219,  1.94238,  1.00, -0.43307,  0.48031, -0.76378,  0.00, ---, ---, ---, ---,  0.83887,  4.03125,  0.59608,  0.75686,  0.99608,  0.27451,  0.70866,  0.70079,  0.03937, -1.00
1518, 350, -3.12109,  7.53906,  2.57617,  1.00,  0.70866,  0.69291,  0.10236,  0.00, ---, ---, ---, ---,  0.87109,  4.08984,  0.24314,  0.76078,  0.54118,  0.27843,  0.54331, -0.6378,  0.55118, -1.00
1519, 344, -2.79688,  6.99219,  1.94238,  1.00, -0.43307,  0.48031, -0.76378,  0.00, ---, ---, ---, ---,  0.83887,  4.03125,  0.59608,  0.75686,  0.99608,  0.27451,  0.70866,  0.70079,  0.03937, -1.00
1520, 349, -3.2793,  7.53906,  2.49023,  1.00, -0.37008,  0.6063, -0.70079,  0.00, ---, ---, ---, ---,  0.83887,  4.08984,  0.56078,  0.76078,  0.54118,  0.27843,  0.88976,  0.45669, -0.07874, -1.00
1521, 344, -2.79688,  6.99219,  1.94238,  1.00, -0.43307,  0.48031, -0.76378,  0.00, ---, ---, ---, ---,  0.83887,  4.03125,  0.59608,  0.75686,  0.99608,  0.27451,  0.70866,  0.70079,  0.03937, -1.00
1522, 350, -3.12109,  7.53906,  2.57617,  1.00,  0.70866,  0.69291,  0.10236,  0.00, ---, ---, ---, ---,  0.87109,  4.08984,  0.24314,  0.76078,  0.54118,  0.27843,  0.54331, -0.6378,  0.55118, -1.00
1523, 345, -2.60938,  7.00391,  2.05078,  1.00,  0.66929,  0.70866,  0.22047,  0.00, ---, ---, ---, ---,  0.87109,  4.03125,  0.21961,  0.75686,  0.00392,  0.27843,  0.51969, -0.65354,  0.54331, -1.00
1524, 347, -3.12109,  7.53906,  2.57617,  1.00,  0.70866,  0.69291,  0.10236,  0.00, ---, ---, ---, ---,  0.73633,  4.08984,  0.24314,  0.76078,  0.54118,  0.27843,  0.44094, -0.55118,  0.70866, -1.00
1525, 351, -3.82422,  7.81641,  3.48438,  1.00,  0.55118, -0.62205,  0.55906,  0.00, ---, ---, ---, ---,  0.77197,  4.17578,  0.65098,  0.76471,  0.81961,  0.27843, -0.69291, -0.71654, -0.11811, -1.00
1526, 346, -3.16797,  7.38281,  2.64648,  1.00,  0.3937, -0.49606,  0.77165,  0.00, ---, ---, ---, ---,  0.77197,  4.08984,  0.33725,  0.76078,  0.38431,  0.27843, -0.85827, -0.50394,  0.11024, -1.00
1527, 351, -3.82422,  7.81641,  3.48438,  1.00,  0.55118, -0.62205,  0.55906,  0.00, ---, ---, ---, ---,  0.77197,  4.17578,  0.65098,  0.76471,  0.81961,  0.27843, -0.69291, -0.71654, -0.11811, -1.00
1528, 347, -3.12109,  7.53906,  2.57617,  1.00,  0.70866,  0.69291,  0.10236,  0.00, ---, ---, ---, ---,  0.73633,  4.08984,  0.24314,  0.76078,  0.54118,  0.27843,  0.44094, -0.55118,  0.70866, -1.00
1529, 352, -3.82031,  7.94922,  3.48047,  1.00,  0.56693,  0.7874,  0.24409,  0.00, ---, ---, ---, ---,  0.73633,  4.17578,  0.64314,  0.76471,  0.95294,  0.27843,  0.69291, -0.62205,  0.3622, -1.00
1530, 353, -3.96094,  7.81641,  3.45508,  1.00, -0.71654, -0.6378, -0.26772,  0.00, ---, ---, ---, ---,  0.80518,  4.17578,  0.92549,  0.76471,  0.81961,  0.27843, -0.51969,  0.75591, -0.40945, -1.00
1531, 346, -3.16797,  7.38281,  2.64648,  1.00,  0.3937, -0.49606,  0.77165,  0.00, ---, ---, ---, ---,  0.77197,  4.08984,  0.33725,  0.76078,  0.38431,  0.27843, -0.85827, -0.50394,  0.11024, -1.00
1532, 351, -3.82422,  7.81641,  3.48438,  1.00,  0.55118, -0.62205,  0.55906,  0.00, ---, ---, ---, ---,  0.77197,  4.17578,  0.65098,  0.76471,  0.81961,  0.27843, -0.69291, -0.71654, -0.11811, -1.00
1533, 346, -3.16797,  7.38281,  2.64648,  1.00,  0.3937, -0.49606,  0.77165,  0.00, ---, ---, ---, ---,  0.77197,  4.08984,  0.33725,  0.76078,  0.38431,  0.27843, -0.85827, -0.50394,  0.11024, -1.00
1534, 353, -3.96094,  7.81641,  3.45508,  1.00, -0.71654, -0.6378, -0.26772,  0.00, ---, ---, ---, ---,  0.80518,  4.17578,  0.92549,  0.76471,  0.81961,  0.27843, -0.51969,  0.75591, -0.40945, -1.00
1535, 348, -3.36523,  7.41406,  2.60938,  1.00, -0.76378, -0.61417, -0.18898,  0.00, ---, ---, ---, ---,  0.80518,  4.08984,  0.73333,  0.76078,  0.41569,  0.27843, -0.3622,  0.65354, -0.66142, -1.00
1536, 354, -3.93164,  7.9375,  3.41016,  1.00, -0.56693,  0.69291, -0.44882,  0.00, ---, ---, ---, ---,  0.83887,  4.17578,  0.86667,  0.76471,  0.94118,  0.27843,  0.72441,  0.67717,  0.13386, -1.00
1537, 348, -3.36523,  7.41406,  2.60938,  1.00, -0.76378, -0.61417, -0.18898,  0.00, ---, ---, ---, ---,  0.80518,  4.08984,  0.73333,  0.76078,  0.41569,  0.27843, -0.3622,  0.65354, -0.66142, -1.00
