VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
530, 323, -1.69531,  2.73242, -0.73145,  1.00,  0.6063,  0.67717, -0.41732,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68506,  0.58691,  0.78431,  0.7451,  0.46667,  0.2549,  0.35433,  0.23622,  0.90551, -1.00
531, 324, -1.74707,  2.52148, -0.04333,  1.00,  0.37795,  0.27559,  0.88189,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71094,  0.57959,  0.99216,  0.7451,  0.04314,  0.2549, -0.80315, -0.37795,  0.46457, -1.00
532, 321, -1.52734,  2.17578, -0.25488,  1.00,  0.90551,  0.08661,  0.40945,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70215,  0.56641,  0.1098,  0.7451,  0.35294,  0.25098, -0.40157, -0.14173,  0.90551, -1.00
533, 320, -1.59863,  2.73633, -0.31665,  1.00,  0.74016,  0.59843,  0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69971,  0.58594,  0.39608,  0.7451,  0.47451,  0.2549, -0.33858, -0.05512,  0.93701, -1.00
534, 325, -1.77344,  2.17188, -0.03995,  1.00,  0.33071, -0.02362,  0.94488,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71631,  0.56934,  0.09412,  0.74902,  0.3451,  0.25098, -0.83465, -0.47244,  0.28346, -1.00
535, 321, -1.52734,  2.17578, -0.25488,  1.00,  0.90551,  0.08661,  0.40945,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70215,  0.56641,  0.1098,  0.7451,  0.35294,  0.25098, -0.40157, -0.14173,  0.90551, -1.00
536, 324, -1.74707,  2.52148, -0.04333,  1.00,  0.37795,  0.27559,  0.88189,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71094,  0.57959,  0.99216,  0.7451,  0.04314,  0.2549, -0.80315, -0.37795,  0.46457, -1.00
537, 324, -1.74707,  2.52148, -0.04333,  1.00,  0.37795,  0.27559,  0.88189,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71094,  0.57959,  0.99216,  0.7451,  0.04314,  0.2549, -0.80315, -0.37795,  0.46457, -1.00
538, 326, -2.39258,  2.4668, -0.04086,  1.00, -0.4252,  0.3622,  0.82677,  0.00,  1.00,  1.00,  1.00,  1.00,  0.73047,  0.59131,  0.78824,  0.75294,  0.93725,  0.25098, -0.70079, -0.71654, -0.04724, -1.00
539, 325, -1.77344,  2.17188, -0.03995,  1.00,  0.33071, -0.02362,  0.94488,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71631,  0.56934,  0.09412,  0.74902,  0.3451,  0.25098, -0.83465, -0.47244,  0.28346, -1.00
540, 326, -2.39258,  2.4668, -0.04086,  1.00, -0.4252,  0.3622,  0.82677,  0.00,  1.00,  1.00,  1.00,  1.00,  0.73047,  0.59131,  0.78824,  0.75294,  0.93725,  0.25098, -0.70079, -0.71654, -0.04724, -1.00
541, 324, -1.74707,  2.52148, -0.04333,  1.00,  0.37795,  0.27559,  0.88189,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71094,  0.57959,  0.99216,  0.7451,  0.04314,  0.2549, -0.80315, -0.37795,  0.46457, -1.00
542, 327, -1.80078,  2.76563, -0.20959,  1.00,  0.14173,  0.8189,  0.55906,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70703,  0.58936,  0.20392,  0.74902,  0.53333,  0.2549, -0.70866, -0.30709,  0.62992, -1.00
543, 320, -1.59863,  2.73633, -0.31665,  1.00,  0.74016,  0.59843,  0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69971,  0.58594,  0.39608,  0.7451,  0.47451,  0.2549, -0.33858, -0.05512,  0.93701, -1.00
544, 327, -1.80078,  2.76563, -0.20959,  1.00,  0.14173,  0.8189,  0.55906,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70703,  0.58936,  0.20392,  0.74902,  0.53333,  0.2549, -0.70866, -0.30709,  0.62992, -1.00
545, 324, -1.74707,  2.52148, -0.04333,  1.00,  0.37795,  0.27559,  0.88189,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71094,  0.57959,  0.99216,  0.7451,  0.04314,  0.2549, -0.80315, -0.37795,  0.46457, -1.00
546, 328, -2.50195,  2.17578, -0.05576,  1.00, -0.72441,  0.09449,  0.68504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74023,  0.58789,  0.00392,  0.75686,  0.35294,  0.25098, -0.35433, -0.89764, -0.25197, -1.00
547, 325, -1.77344,  2.17188, -0.03995,  1.00,  0.33071, -0.02362,  0.94488,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71631,  0.56934,  0.09412,  0.74902,  0.3451,  0.25098, -0.83465, -0.47244,  0.28346, -1.00
548, 326, -2.39258,  2.4668, -0.04086,  1.00, -0.4252,  0.3622,  0.82677,  0.00,  1.00,  1.00,  1.00,  1.00,  0.73047,  0.59131,  0.78824,  0.75294,  0.93725,  0.25098, -0.70079, -0.71654, -0.04724, -1.00
549, 327, -1.80078,  2.76563, -0.20959,  1.00,  0.14173,  0.8189,  0.55906,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70703,  0.58936,  0.20392,  0.74902,  0.53333,  0.2549, -0.70866, -0.30709,  0.62992, -1.00
550, 329, -2.1543,  2.75195, -0.23499,  1.00, -0.25197,  0.84252,  0.48031,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71533,  0.59766,  0.3098,  0.75294,  0.50588,  0.2549, -0.77953, -0.46457,  0.40945, -1.00
551, 326, -2.39258,  2.4668, -0.04086,  1.00, -0.4252,  0.3622,  0.82677,  0.00,  1.00,  1.00,  1.00,  1.00,  0.73047,  0.59131,  0.78824,  0.75294,  0.93725,  0.25098, -0.70079, -0.71654, -0.04724, -1.00
552, 330, -1.73047,  2.84375, -0.62891,  1.00,  0.40945,  0.88189, -0.25197,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69141,  0.59375,  0.92549,  0.7451,  0.6902,  0.2549, -0.3622,  0.40945,  0.83465, -1.00
553, 329, -2.1543,  2.75195, -0.23499,  1.00, -0.25197,  0.84252,  0.48031,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71533,  0.59766,  0.3098,  0.75294,  0.50588,  0.2549, -0.77953, -0.46457,  0.40945, -1.00
554, 327, -1.80078,  2.76563, -0.20959,  1.00,  0.14173,  0.8189,  0.55906,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70703,  0.58936,  0.20392,  0.74902,  0.53333,  0.2549, -0.70866, -0.30709,  0.62992, -1.00
555, 320, -1.59863,  2.73633, -0.31665,  1.00,  0.74016,  0.59843,  0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69971,  0.58594,  0.39608,  0.7451,  0.47451,  0.2549, -0.33858, -0.05512,  0.93701, -1.00
556, 330, -1.73047,  2.84375, -0.62891,  1.00,  0.40945,  0.88189, -0.25197,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69141,  0.59375,  0.92549,  0.7451,  0.6902,  0.2549, -0.3622,  0.40945,  0.83465, -1.00
557, 327, -1.80078,  2.76563, -0.20959,  1.00,  0.14173,  0.8189,  0.55906,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70703,  0.58936,  0.20392,  0.74902,  0.53333,  0.2549, -0.70866, -0.30709,  0.62992, -1.00
558, 320, -1.59863,  2.73633, -0.31665,  1.00,  0.74016,  0.59843,  0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69971,  0.58594,  0.39608,  0.7451,  0.47451,  0.2549, -0.33858, -0.05512,  0.93701, -1.00
559, 323, -1.69531,  2.73242, -0.73145,  1.00,  0.6063,  0.67717, -0.41732,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68506,  0.58691,  0.78431,  0.7451,  0.46667,  0.2549,  0.35433,  0.23622,  0.90551, -1.00
560, 330, -1.73047,  2.84375, -0.62891,  1.00,  0.40945,  0.88189, -0.25197,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69141,  0.59375,  0.92549,  0.7451,  0.6902,  0.2549, -0.3622,  0.40945,  0.83465, -1.00
561, 330, -1.73047,  2.84375, -0.62891,  1.00,  0.40945,  0.88189, -0.25197,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69141,  0.59375,  0.92549,  0.7451,  0.6902,  0.2549, -0.3622,  0.40945,  0.83465, -1.00
562, 331, -2.2168,  2.84375, -0.61963,  1.00, -0.38583,  0.92126, -0.07874,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70947,  0.60938,  0.43529,  0.75294,  0.6902,  0.2549, -0.65354, -0.2126,  0.72441, -1.00
563, 329, -2.1543,  2.75195, -0.23499,  1.00, -0.25197,  0.84252,  0.48031,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71533,  0.59766,  0.3098,  0.75294,  0.50588,  0.2549, -0.77953, -0.46457,  0.40945, -1.00
564, 332, -2.44531,  2.63281, -0.6333,  1.00, -0.85039,  0.52756,  0.02362,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72656,  0.6123,  0.89412,  0.75294,  0.26667,  0.2549, -0.52756, -0.85039,  0.01575, -1.00
565, 329, -2.1543,  2.75195, -0.23499,  1.00, -0.25197,  0.84252,  0.48031,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71533,  0.59766,  0.3098,  0.75294,  0.50588,  0.2549, -0.77953, -0.46457,  0.40945, -1.00
566, 331, -2.2168,  2.84375, -0.61963,  1.00, -0.38583,  0.92126, -0.07874,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70947,  0.60938,  0.43529,  0.75294,  0.6902,  0.2549, -0.65354, -0.2126,  0.72441, -1.00
567, 333, -2.4707,  2.55078, -0.24585,  1.00, -0.82677,  0.51181,  0.22835,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72949,  0.59912,  0.9451,  0.75294,  0.10196,  0.2549, -0.54331, -0.83465, -0.10236, -1.00
568, 329, -2.1543,  2.75195, -0.23499,  1.00, -0.25197,  0.84252,  0.48031,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71533,  0.59766,  0.3098,  0.75294,  0.50588,  0.2549, -0.77953, -0.46457,  0.40945, -1.00
569, 332, -2.44531,  2.63281, -0.6333,  1.00, -0.85039,  0.52756,  0.02362,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72656,  0.6123,  0.89412,  0.75294,  0.26667,  0.2549, -0.52756, -0.85039,  0.01575, -1.00
570, 326, -2.39258,  2.4668, -0.04086,  1.00, -0.4252,  0.3622,  0.82677,  0.00,  1.00,  1.00,  1.00,  1.00,  0.73047,  0.59131,  0.78824,  0.75294,  0.93725,  0.25098, -0.70079, -0.71654, -0.04724, -1.00
571, 333, -2.4707,  2.55078, -0.24585,  1.00, -0.82677,  0.51181,  0.22835,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72949,  0.59912,  0.9451,  0.75294,  0.10196,  0.2549, -0.54331, -0.83465, -0.10236, -1.00
572, 328, -2.50195,  2.17578, -0.05576,  1.00, -0.72441,  0.09449,  0.68504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74023,  0.58789,  0.00392,  0.75686,  0.35294,  0.25098, -0.35433, -0.89764, -0.25197, -1.00
573, 329, -2.1543,  2.75195, -0.23499,  1.00, -0.25197,  0.84252,  0.48031,  0.00,  1.00,  1.00,  1.00,  1.00,  0.71533,  0.59766,  0.3098,  0.75294,  0.50588,  0.2549, -0.77953, -0.46457,  0.40945, -1.00
574, 333, -2.4707,  2.55078, -0.24585,  1.00, -0.82677,  0.51181,  0.22835,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72949,  0.59912,  0.9451,  0.75294,  0.10196,  0.2549, -0.54331, -0.83465, -0.10236, -1.00
575, 326, -2.39258,  2.4668, -0.04086,  1.00, -0.4252,  0.3622,  0.82677,  0.00,  1.00,  1.00,  1.00,  1.00,  0.73047,  0.59131,  0.78824,  0.75294,  0.93725,  0.25098, -0.70079, -0.71654, -0.04724, -1.00
576, 334, -2.49219,  2.2168, -0.75195,  1.00, -0.99213,  0.10236, -0.02362,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74414,  0.61426,  0.98824,  0.75294,  0.43529,  0.25098, -0.09449, -0.97638, -0.2126, -1.00
577, 328, -2.50195,  2.17578, -0.05576,  1.00, -0.72441,  0.09449,  0.68504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74023,  0.58789,  0.00392,  0.75686,  0.35294,  0.25098, -0.35433, -0.89764, -0.25197, -1.00
578, 333, -2.4707,  2.55078, -0.24585,  1.00, -0.82677,  0.51181,  0.22835,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72949,  0.59912,  0.9451,  0.75294,  0.10196,  0.2549, -0.54331, -0.83465, -0.10236, -1.00
579, 333, -2.4707,  2.55078, -0.24585,  1.00, -0.82677,  0.51181,  0.22835,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72949,  0.59912,  0.9451,  0.75294,  0.10196,  0.2549, -0.54331, -0.83465, -0.10236, -1.00
580, 332, -2.44531,  2.63281, -0.6333,  1.00, -0.85039,  0.52756,  0.02362,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72656,  0.6123,  0.89412,  0.75294,  0.26667,  0.2549, -0.52756, -0.85039,  0.01575, -1.00
581, 334, -2.49219,  2.2168, -0.75195,  1.00, -0.99213,  0.10236, -0.02362,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74414,  0.61426,  0.98824,  0.75294,  0.43529,  0.25098, -0.09449, -0.97638, -0.2126, -1.00
582, 335, -2.16602,  2.79102, -0.75391,  1.00, -0.22047,  0.85827, -0.46457,  0.00,  1.00,  1.00,  1.00,  1.00,  0.7002,  0.61133,  0.33333,  0.75294,  0.58431,  0.2549, -0.6063,  0.25984,  0.75591, -1.00
583, 331, -2.2168,  2.84375, -0.61963,  1.00, -0.38583,  0.92126, -0.07874,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70947,  0.60938,  0.43529,  0.75294,  0.6902,  0.2549, -0.65354, -0.2126,  0.72441, -1.00
584, 330, -1.73047,  2.84375, -0.62891,  1.00,  0.40945,  0.88189, -0.25197,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69141,  0.59375,  0.92549,  0.7451,  0.6902,  0.2549, -0.3622,  0.40945,  0.83465, -1.00
585, 330, -1.73047,  2.84375, -0.62891,  1.00,  0.40945,  0.88189, -0.25197,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69141,  0.59375,  0.92549,  0.7451,  0.6902,  0.2549, -0.3622,  0.40945,  0.83465, -1.00
586, 336, -1.69531,  2.73242, -0.73145,  1.00,  0.6063,  0.67717, -0.41732,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68896,  0.59912,  0.78431,  0.7451,  0.46667,  0.2549, -0.66142,  0.71654,  0.20472, -1.00
587, 335, -2.16602,  2.79102, -0.75391,  1.00, -0.22047,  0.85827, -0.46457,  0.00,  1.00,  1.00,  1.00,  1.00,  0.7002,  0.61133,  0.33333,  0.75294,  0.58431,  0.2549, -0.6063,  0.25984,  0.75591, -1.00
588, 337, -2.44531,  2.63281, -0.6333,  1.00, -0.85039,  0.52756,  0.02362,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70898,  0.62109,  0.89412,  0.75294,  0.26667,  0.2549, -0.08661, -0.18898,  0.97638, -1.00
589, 331, -2.2168,  2.84375, -0.61963,  1.00, -0.38583,  0.92126, -0.07874,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70947,  0.60938,  0.43529,  0.75294,  0.6902,  0.2549, -0.65354, -0.2126,  0.72441, -1.00
590, 335, -2.16602,  2.79102, -0.75391,  1.00, -0.22047,  0.85827, -0.46457,  0.00,  1.00,  1.00,  1.00,  1.00,  0.7002,  0.61133,  0.33333,  0.75294,  0.58431,  0.2549, -0.6063,  0.25984,  0.75591, -1.00
591, 322, -1.55957,  2.58203, -0.71875,  1.00,  0.94488,  0.33071, -0.05512,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68604,  0.58008,  0.23922,  0.7451,  0.16471,  0.2549,  0.05512,  0.00787,  1.00, -1.00
592, 321, -1.52734,  2.17578, -0.25488,  1.00,  0.90551,  0.08661,  0.40945,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70215,  0.56641,  0.1098,  0.7451,  0.35294,  0.25098, -0.40157, -0.14173,  0.90551, -1.00
593, 338, -1.53613,  2.27734, -0.75342,  1.00,  1.00,  0.07874,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68506,  0.56934,  0.1451,  0.7451,  0.55686,  0.25098,  0.00787, -0.0315,  1.00, -1.00
594, 339, -2.5293,  2.55273, -0.14294,  1.00, -0.02362, -0.01575, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62842,  0.51953,  0.05882,  0.75686,  0.10588,  0.2549,  1.00, -0.0315, -0.02362, -1.00
595, 340, -1.62109,  2.05078, -0.16052,  1.00, -0.00787,  0.01575, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.48627,  0.7451,  0.10196,  0.25098,  0.99213,  0.11024, -0.00787, -1.00
596, 341, -2.54102,  2.04102, -0.12964,  1.00, -0.0315, -0.02362, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62842,  0.50244,  0.08235,  0.75686,  0.08235,  0.25098,  1.00,  0.01575, -0.0315, -1.00
597, 342, -2.23828,  2.63672, -0.14746,  1.00, -0.01575,  0.00787, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64063,  0.52393,  0.47843,  0.75294,  0.27451,  0.2549,  1.00, -0.07087, -0.01575, -1.00
598, 340, -1.62109,  2.05078, -0.16052,  1.00, -0.00787,  0.01575, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.48627,  0.7451,  0.10196,  0.25098,  0.99213,  0.11024, -0.00787, -1.00
599, 339, -2.5293,  2.55273, -0.14294,  1.00, -0.02362, -0.01575, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62842,  0.51953,  0.05882,  0.75686,  0.10588,  0.2549,  1.00, -0.0315, -0.02362, -1.00
600, 342, -2.23828,  2.63672, -0.14746,  1.00, -0.01575,  0.00787, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64063,  0.52393,  0.47843,  0.75294,  0.27451,  0.2549,  1.00, -0.07087, -0.01575, -1.00
601, 343, -1.37988,  2.69531, -0.14563,  1.00, -0.0315,  0.02362, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.52157,  0.74118,  0.39216,  0.2549,  0.99213, -0.08661, -0.0315, -1.00
602, 340, -1.62109,  2.05078, -0.16052,  1.00, -0.00787,  0.01575, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.48627,  0.7451,  0.10196,  0.25098,  0.99213,  0.11024, -0.00787, -1.00
603, 343, -1.37988,  2.69531, -0.14563,  1.00, -0.0315,  0.02362, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.52157,  0.74118,  0.39216,  0.2549,  0.99213, -0.08661, -0.0315, -1.00
604, 344, -1.30371,  2.20313, -0.16077,  1.00, -0.02362,  0.02362, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67969,  0.50244,  0.21569,  0.74118,  0.40784,  0.25098,  0.94488,  0.32283, -0.01575, -1.00
605, 340, -1.62109,  2.05078, -0.16052,  1.00, -0.00787,  0.01575, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.48627,  0.7451,  0.10196,  0.25098,  0.99213,  0.11024, -0.00787, -1.00
606, 343, -1.37988,  2.69531, -0.14563,  1.00, -0.0315,  0.02362, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.52157,  0.74118,  0.39216,  0.2549,  0.99213, -0.08661, -0.0315, -1.00
607, 345, -1.28125,  2.55273, -0.15906,  1.00, -0.11811,  0.01575, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67969,  0.52686,  0.12549,  0.74118,  0.10588,  0.2549,  0.56693, -0.8189, -0.07874, -1.00
608, 344, -1.30371,  2.20313, -0.16077,  1.00, -0.02362,  0.02362, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67969,  0.50244,  0.21569,  0.74118,  0.40784,  0.25098,  0.94488,  0.32283, -0.01575, -1.00
609, 346, -1.37988,  2.69531, -0.14563,  1.00, -0.06299,  1.00,  0.0315,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.61279,  0.52157,  0.74118,  0.39216,  0.2549, -1.00, -0.06299,  0.00, -1.00
610, 347, -2.23828,  2.63672, -0.14746,  1.00, -0.12598,  0.99213,  0.00787,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66748,  0.61279,  0.47843,  0.75294,  0.27451,  0.2549, -0.99213, -0.12598, -0.0315, -1.00
611, 348, -1.28809,  2.6875,  0.2218,  1.00,  0.01575,  0.98425,  0.18898,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.15294,  0.74118,  0.37647,  0.2549, -1.00,  0.00,  0.08661, -1.00
612, 348, -1.28809,  2.6875,  0.2218,  1.00,  0.01575,  0.98425,  0.18898,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.15294,  0.74118,  0.37647,  0.2549, -1.00,  0.00,  0.08661, -1.00
613, 347, -2.23828,  2.63672, -0.14746,  1.00, -0.12598,  0.99213,  0.00787,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66748,  0.61279,  0.47843,  0.75294,  0.27451,  0.2549, -0.99213, -0.12598, -0.0315, -1.00
614, 349, -1.82031,  2.625,  0.55908,  1.00, -0.04724,  0.70079,  0.71654,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.28235,  0.74902,  0.25098,  0.2549, -1.00, -0.08661,  0.01575, -1.00
615, 348, -1.28809,  2.6875,  0.2218,  1.00,  0.01575,  0.98425,  0.18898,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.15294,  0.74118,  0.37647,  0.2549, -1.00,  0.00,  0.08661, -1.00
616, 349, -1.82031,  2.625,  0.55908,  1.00, -0.04724,  0.70079,  0.71654,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.28235,  0.74902,  0.25098,  0.2549, -1.00, -0.08661,  0.01575, -1.00
617, 350, -1.29785,  2.51563,  0.55811,  1.00,  0.16535,  0.7874,  0.59055,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.58105,  0.19216,  0.74118,  0.03137,  0.2549, -0.97638,  0.06299,  0.19685, -1.00
618, 351, -2.37891,  2.40234,  0.57129,  1.00, -0.48031,  0.69291,  0.53543,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.58105,  0.76078,  0.75294,  0.80784,  0.25098, -0.85827, -0.48819, -0.13386, -1.00
619, 350, -1.29785,  2.51563,  0.55811,  1.00,  0.16535,  0.7874,  0.59055,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.58105,  0.19216,  0.74118,  0.03137,  0.2549, -0.97638,  0.06299,  0.19685, -1.00
620, 349, -1.82031,  2.625,  0.55908,  1.00, -0.04724,  0.70079,  0.71654,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.28235,  0.74902,  0.25098,  0.2549, -1.00, -0.08661,  0.01575, -1.00
621, 351, -2.37891,  2.40234,  0.57129,  1.00, -0.48031,  0.69291,  0.53543,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.58105,  0.76078,  0.75294,  0.80784,  0.25098, -0.85827, -0.48819, -0.13386, -1.00
622, 349, -1.82031,  2.625,  0.55908,  1.00, -0.04724,  0.70079,  0.71654,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.28235,  0.74902,  0.25098,  0.2549, -1.00, -0.08661,  0.01575, -1.00
623, 352, -2.40625,  2.59961,  0.24646,  1.00, -0.38583,  0.87402,  0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.81569,  0.75294,  0.20,  0.2549, -0.92126, -0.32283, -0.23622, -1.00
624, 349, -1.82031,  2.625,  0.55908,  1.00, -0.04724,  0.70079,  0.71654,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.28235,  0.74902,  0.25098,  0.2549, -1.00, -0.08661,  0.01575, -1.00
625, 347, -2.23828,  2.63672, -0.14746,  1.00, -0.12598,  0.99213,  0.00787,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66748,  0.61279,  0.47843,  0.75294,  0.27451,  0.2549, -0.99213, -0.12598, -0.0315, -1.00
626, 352, -2.40625,  2.59961,  0.24646,  1.00, -0.38583,  0.87402,  0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.81569,  0.75294,  0.20,  0.2549, -0.92126, -0.32283, -0.23622, -1.00
627, 347, -2.23828,  2.63672, -0.14746,  1.00, -0.12598,  0.99213,  0.00787,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66748,  0.61279,  0.47843,  0.75294,  0.27451,  0.2549, -0.99213, -0.12598, -0.0315, -1.00
628, 353, -2.54102,  2.58398,  0.06189,  1.00, -0.34646,  0.93701,  0.08661,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.604,  0.08235,  0.75686,  0.16863,  0.2549, -0.93701, -0.33071, -0.11024, -1.00
629, 352, -2.40625,  2.59961,  0.24646,  1.00, -0.38583,  0.87402,  0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.81569,  0.75294,  0.20,  0.2549, -0.92126, -0.32283, -0.23622, -1.00
630, 353, -2.54102,  2.58398,  0.06189,  1.00, -0.34646,  0.93701,  0.08661,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.604,  0.08235,  0.75686,  0.16863,  0.2549, -0.93701, -0.33071, -0.11024, -1.00
631, 351, -2.37891,  2.40234,  0.57129,  1.00, -0.48031,  0.69291,  0.53543,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.58105,  0.76078,  0.75294,  0.80784,  0.25098, -0.85827, -0.48819, -0.13386, -1.00
632, 352, -2.40625,  2.59961,  0.24646,  1.00, -0.38583,  0.87402,  0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.81569,  0.75294,  0.20,  0.2549, -0.92126, -0.32283, -0.23622, -1.00
633, 353, -2.54102,  2.58398,  0.06189,  1.00, -0.34646,  0.93701,  0.08661,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.604,  0.08235,  0.75686,  0.16863,  0.2549, -0.93701, -0.33071, -0.11024, -1.00
634, 347, -2.23828,  2.63672, -0.14746,  1.00, -0.12598,  0.99213,  0.00787,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66748,  0.61279,  0.47843,  0.75294,  0.27451,  0.2549, -0.99213, -0.12598, -0.0315, -1.00
635, 354, -2.5293,  2.55273, -0.14294,  1.00, -0.27559,  0.94488, -0.15748,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.61279,  0.05882,  0.75686,  0.10588,  0.2549, -0.96063, -0.27559,  0.01575, -1.00
