VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
1695, 398,  0.59668,  9.95313, -1.93262,  1.00, -0.58268,  0.35433, -0.73228,  0.00, ---, ---, ---, ---,  0.73438,  0.89551,  0.77647,  0.21961,  0.98039,  0.28235,  1.00,  0.00,  0.00,  0.00
1696, 399, -0.02768,  8.96875, -1.75488,  1.00, -0.14173,  0.35433,  0.92126,  0.00, ---, ---, ---, ---,  0.64941,  0.67236,  0.08627,  0.6549,  0.48627,  0.28235,  1.00,  0.00,  0.00,  0.00
1697, 400,  0.61377,  9.95313, -1.84375,  1.00, -0.18898,  0.32283,  0.92913,  0.00, ---, ---, ---, ---,  0.64941,  0.89551,  0.91373,  0.21961,  0.98039,  0.28235,  1.00,  0.00,  0.00,  0.00
1698, 401,  0.61377,  9.95313, -1.84375,  1.00, -0.18898,  0.32283,  0.92913,  0.00, ---, ---, ---, ---,  0.94141,  0.89551,  0.91373,  0.21961,  0.98039,  0.28235,  1.00,  0.00,  0.00,  0.00
1699, 395,  0.04391,  8.90625, -1.84277,  1.00,  0.80315, -0.55118, -0.23622,  0.00, ---, ---, ---, ---,  0.81396,  0.67236,  0.62353,  0.16078,  0.4549,  0.28235,  1.00,  0.00,  0.00,  0.00
1700, 397,  0.6582,  9.90625, -1.90625,  1.00,  0.7874, -0.5748, -0.19685,  0.00, ---, ---, ---, ---,  0.81396,  0.89551,  0.26667,  0.22353,  0.95686,  0.28235,  1.00,  0.00,  0.00,  0.00
1701, 395,  0.04391,  8.90625, -1.84277,  1.00,  0.80315, -0.55118, -0.23622,  0.00, ---, ---, ---, ---,  0.81396,  0.67236,  0.62353,  0.16078,  0.4549,  0.28235,  1.00,  0.00,  0.00,  0.00
1702, 401,  0.61377,  9.95313, -1.84375,  1.00, -0.18898,  0.32283,  0.92913,  0.00, ---, ---, ---, ---,  0.94141,  0.89551,  0.91373,  0.21961,  0.98039,  0.28235,  1.00,  0.00,  0.00,  0.00
1703, 396, -0.02768,  8.96875, -1.75488,  1.00, -0.14173,  0.35433,  0.92126,  0.00, ---, ---, ---, ---,  0.94141,  0.67236,  0.08627,  0.6549,  0.48627,  0.28235,  1.00,  0.00,  0.00,  0.00
1704, 402,  1.38574,  10.82031, -2.12109,  1.00,  0.6378,  0.74016, -0.18898,  0.00, ---, ---, ---, ---,  0.81592,  1.12012,  0.5451,  0.23922,  0.41176,  0.28627,  1.00,  0.00,  0.00,  0.00
1705, 398,  0.59668,  9.95313, -1.93262,  1.00, -0.58268,  0.35433, -0.73228,  0.00, ---, ---, ---, ---,  0.73438,  0.89551,  0.77647,  0.21961,  0.98039,  0.28235,  1.00,  0.00,  0.00,  0.00
1706, 400,  0.61377,  9.95313, -1.84375,  1.00, -0.18898,  0.32283,  0.92913,  0.00, ---, ---, ---, ---,  0.64941,  0.89551,  0.91373,  0.21961,  0.98039,  0.28235,  1.00,  0.00,  0.00,  0.00
1707, 402,  1.38574,  10.82031, -2.12109,  1.00,  0.6378,  0.74016, -0.18898,  0.00, ---, ---, ---, ---,  0.81592,  1.12012,  0.5451,  0.23922,  0.41176,  0.28627,  1.00,  0.00,  0.00,  0.00
1708, 397,  0.6582,  9.90625, -1.90625,  1.00,  0.7874, -0.5748, -0.19685,  0.00, ---, ---, ---, ---,  0.81396,  0.89551,  0.26667,  0.22353,  0.95686,  0.28235,  1.00,  0.00,  0.00,  0.00
1709, 398,  0.59668,  9.95313, -1.93262,  1.00, -0.58268,  0.35433, -0.73228,  0.00, ---, ---, ---, ---,  0.73438,  0.89551,  0.77647,  0.21961,  0.98039,  0.28235,  1.00,  0.00,  0.00,  0.00
1710, 402,  1.38574,  10.82031, -2.12109,  1.00,  0.6378,  0.74016, -0.18898,  0.00, ---, ---, ---, ---,  0.81592,  1.12012,  0.5451,  0.23922,  0.41176,  0.28627,  1.00,  0.00,  0.00,  0.00
1711, 401,  0.61377,  9.95313, -1.84375,  1.00, -0.18898,  0.32283,  0.92913,  0.00, ---, ---, ---, ---,  0.94141,  0.89551,  0.91373,  0.21961,  0.98039,  0.28235,  1.00,  0.00,  0.00,  0.00
1712, 397,  0.6582,  9.90625, -1.90625,  1.00,  0.7874, -0.5748, -0.19685,  0.00, ---, ---, ---, ---,  0.81396,  0.89551,  0.26667,  0.22353,  0.95686,  0.28235,  1.00,  0.00,  0.00,  0.00
1713, 403, -1.67578,  7.80078, -1.36914,  1.00, -0.05512,  0.97638, -0.20472,  0.00, ---, ---, ---, ---,  0.64746,  0.29761,  0.70588,  0.7451,  0.80392,  0.27843,  1.00,  0.00,  0.00,  0.00
1714, 404, -2.61133,  7.60547, -1.58887,  1.00, -0.37795, -0.06299,  0.92126,  0.00, ---, ---, ---, ---,  0.72998,  0.47534,  0.22353,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1715, 405, -1.76074,  7.67578, -1.26074,  1.00, -0.37008,  0.19685,  0.90551,  0.00, ---, ---, ---, ---,  0.72998,  0.29761,  0.04314,  0.74902,  0.67843,  0.27843,  1.00,  0.00,  0.00,  0.00
1716, 404, -2.61133,  7.60547, -1.58887,  1.00, -0.37795, -0.06299,  0.92126,  0.00, ---, ---, ---, ---,  0.72998,  0.47534,  0.22353,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1717, 403, -1.67578,  7.80078, -1.36914,  1.00, -0.05512,  0.97638, -0.20472,  0.00, ---, ---, ---, ---,  0.64746,  0.29761,  0.70588,  0.7451,  0.80392,  0.27843,  1.00,  0.00,  0.00,  0.00
1718, 406, -2.58789,  7.68359, -1.66699,  1.00,  0.12598,  0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.64746,  0.47534,  0.17647,  0.75686,  0.68627,  0.27843,  1.00,  0.00,  0.00,  0.00
1719, 407, -2.58594,  7.52734, -1.66211,  1.00, -0.16535, -0.98425, -0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.47534,  0.17255,  0.75686,  0.52941,  0.27843,  1.00,  0.00,  0.00,  0.00
1720, 405, -1.76074,  7.67578, -1.26074,  1.00, -0.37008,  0.19685,  0.90551,  0.00, ---, ---, ---, ---,  0.72998,  0.29761,  0.04314,  0.74902,  0.67843,  0.27843,  1.00,  0.00,  0.00,  0.00
1721, 404, -2.61133,  7.60547, -1.58887,  1.00, -0.37795, -0.06299,  0.92126,  0.00, ---, ---, ---, ---,  0.72998,  0.47534,  0.22353,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1722, 405, -1.76074,  7.67578, -1.26074,  1.00, -0.37008,  0.19685,  0.90551,  0.00, ---, ---, ---, ---,  0.72998,  0.29761,  0.04314,  0.74902,  0.67843,  0.27843,  1.00,  0.00,  0.00,  0.00
1723, 407, -2.58594,  7.52734, -1.66211,  1.00, -0.16535, -0.98425, -0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.47534,  0.17255,  0.75686,  0.52941,  0.27843,  1.00,  0.00,  0.00,  0.00
1724, 408, -1.74121,  7.51953, -1.39453,  1.00, -0.00787, -1.00,  0.00,  0.00, ---, ---, ---, ---,  0.81299,  0.29761,  0.96863,  0.7451,  0.52157,  0.27843,  1.00,  0.00,  0.00,  0.00
1725, 409, -2.56445,  7.60547, -1.74121,  1.00,  0.25984, -0.11024, -0.96063,  0.00, ---, ---, ---, ---,  0.89648,  0.47534,  0.12941,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1726, 408, -1.74121,  7.51953, -1.39453,  1.00, -0.00787, -1.00,  0.00,  0.00, ---, ---, ---, ---,  0.81299,  0.29761,  0.96863,  0.7451,  0.52157,  0.27843,  1.00,  0.00,  0.00,  0.00
1727, 407, -2.58594,  7.52734, -1.66211,  1.00, -0.16535, -0.98425, -0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.47534,  0.17255,  0.75686,  0.52941,  0.27843,  1.00,  0.00,  0.00,  0.00
1728, 408, -1.74121,  7.51953, -1.39453,  1.00, -0.00787, -1.00,  0.00,  0.00, ---, ---, ---, ---,  0.81299,  0.29761,  0.96863,  0.7451,  0.52157,  0.27843,  1.00,  0.00,  0.00,  0.00
1729, 409, -2.56445,  7.60547, -1.74121,  1.00,  0.25984, -0.11024, -0.96063,  0.00, ---, ---, ---, ---,  0.89648,  0.47534,  0.12941,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1730, 410, -1.63281,  7.62891, -1.49707,  1.00,  0.24409,  0.05512, -0.9685,  0.00, ---, ---, ---, ---,  0.89648,  0.29761,  0.53333,  0.7451,  0.63137,  0.27843,  1.00,  0.00,  0.00,  0.00
1731, 411, -2.58789,  7.68359, -1.66699,  1.00,  0.12598,  0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.98096,  0.47534,  0.17647,  0.75686,  0.68627,  0.27843,  1.00,  0.00,  0.00,  0.00
1732, 410, -1.63281,  7.62891, -1.49707,  1.00,  0.24409,  0.05512, -0.9685,  0.00, ---, ---, ---, ---,  0.89648,  0.29761,  0.53333,  0.7451,  0.63137,  0.27843,  1.00,  0.00,  0.00,  0.00
1733, 409, -2.56445,  7.60547, -1.74121,  1.00,  0.25984, -0.11024, -0.96063,  0.00, ---, ---, ---, ---,  0.89648,  0.47534,  0.12941,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1734, 410, -1.63281,  7.62891, -1.49707,  1.00,  0.24409,  0.05512, -0.9685,  0.00, ---, ---, ---, ---,  0.89648,  0.29761,  0.53333,  0.7451,  0.63137,  0.27843,  1.00,  0.00,  0.00,  0.00
1735, 411, -2.58789,  7.68359, -1.66699,  1.00,  0.12598,  0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.98096,  0.47534,  0.17647,  0.75686,  0.68627,  0.27843,  1.00,  0.00,  0.00,  0.00
1736, 412, -1.67578,  7.80078, -1.36914,  1.00, -0.05512,  0.97638, -0.20472,  0.00, ---, ---, ---, ---,  0.98096,  0.29761,  0.70588,  0.7451,  0.80392,  0.27843,  1.00,  0.00,  0.00,  0.00
1737, 406, -2.58789,  7.68359, -1.66699,  1.00,  0.12598,  0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.64746,  0.47534,  0.17647,  0.75686,  0.68627,  0.27843,  1.00,  0.00,  0.00,  0.00
1738, 413, -3.82813,  8.07813, -2.06055,  1.00, -0.37008,  0.16535,  0.91339,  0.00, ---, ---, ---, ---,  0.72998,  0.7417,  0.65882,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1739, 404, -2.61133,  7.60547, -1.58887,  1.00, -0.37795, -0.06299,  0.92126,  0.00, ---, ---, ---, ---,  0.72998,  0.47534,  0.22353,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1740, 413, -3.82813,  8.07813, -2.06055,  1.00, -0.37008,  0.16535,  0.91339,  0.00, ---, ---, ---, ---,  0.72998,  0.7417,  0.65882,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1741, 406, -2.58789,  7.68359, -1.66699,  1.00,  0.12598,  0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.64746,  0.47534,  0.17647,  0.75686,  0.68627,  0.27843,  1.00,  0.00,  0.00,  0.00
1742, 414, -3.80664,  8.13281, -2.11328,  1.00,  0.0315,  1.00, -0.01575,  0.00, ---, ---, ---, ---,  0.64746,  0.7417,  0.61569,  0.76471,  0.06667,  0.28235,  1.00,  0.00,  0.00,  0.00
1743, 404, -2.61133,  7.60547, -1.58887,  1.00, -0.37795, -0.06299,  0.92126,  0.00, ---, ---, ---, ---,  0.72998,  0.47534,  0.22353,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1744, 415, -3.80469,  8.02344, -2.10742,  1.00, -0.10236, -0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.7417,  0.61176,  0.76471,  0.01176,  0.28235,  1.00,  0.00,  0.00,  0.00
1745, 407, -2.58594,  7.52734, -1.66211,  1.00, -0.16535, -0.98425, -0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.47534,  0.17255,  0.75686,  0.52941,  0.27843,  1.00,  0.00,  0.00,  0.00
1746, 415, -3.80469,  8.02344, -2.10742,  1.00, -0.10236, -0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.7417,  0.61176,  0.76471,  0.01176,  0.28235,  1.00,  0.00,  0.00,  0.00
1747, 404, -2.61133,  7.60547, -1.58887,  1.00, -0.37795, -0.06299,  0.92126,  0.00, ---, ---, ---, ---,  0.72998,  0.47534,  0.22353,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1748, 413, -3.82813,  8.07813, -2.06055,  1.00, -0.37008,  0.16535,  0.91339,  0.00, ---, ---, ---, ---,  0.72998,  0.7417,  0.65882,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1749, 407, -2.58594,  7.52734, -1.66211,  1.00, -0.16535, -0.98425, -0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.47534,  0.17255,  0.75686,  0.52941,  0.27843,  1.00,  0.00,  0.00,  0.00
1750, 416, -3.78125,  8.07813, -2.16016,  1.00,  0.37008,  0.09449, -0.92126,  0.00, ---, ---, ---, ---,  0.89648,  0.7417,  0.56471,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1751, 409, -2.56445,  7.60547, -1.74121,  1.00,  0.25984, -0.11024, -0.96063,  0.00, ---, ---, ---, ---,  0.89648,  0.47534,  0.12941,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1752, 416, -3.78125,  8.07813, -2.16016,  1.00,  0.37008,  0.09449, -0.92126,  0.00, ---, ---, ---, ---,  0.89648,  0.7417,  0.56471,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1753, 407, -2.58594,  7.52734, -1.66211,  1.00, -0.16535, -0.98425, -0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.47534,  0.17255,  0.75686,  0.52941,  0.27843,  1.00,  0.00,  0.00,  0.00
1754, 415, -3.80469,  8.02344, -2.10742,  1.00, -0.10236, -0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.7417,  0.61176,  0.76471,  0.01176,  0.28235,  1.00,  0.00,  0.00,  0.00
1755, 409, -2.56445,  7.60547, -1.74121,  1.00,  0.25984, -0.11024, -0.96063,  0.00, ---, ---, ---, ---,  0.89648,  0.47534,  0.12941,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1756, 417, -3.80664,  8.13281, -2.11328,  1.00,  0.0315,  1.00, -0.01575,  0.00, ---, ---, ---, ---,  0.98096,  0.7417,  0.61569,  0.76471,  0.06667,  0.28235,  1.00,  0.00,  0.00,  0.00
1757, 411, -2.58789,  7.68359, -1.66699,  1.00,  0.12598,  0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.98096,  0.47534,  0.17647,  0.75686,  0.68627,  0.27843,  1.00,  0.00,  0.00,  0.00
1758, 417, -3.80664,  8.13281, -2.11328,  1.00,  0.0315,  1.00, -0.01575,  0.00, ---, ---, ---, ---,  0.98096,  0.7417,  0.61569,  0.76471,  0.06667,  0.28235,  1.00,  0.00,  0.00,  0.00
1759, 409, -2.56445,  7.60547, -1.74121,  1.00,  0.25984, -0.11024, -0.96063,  0.00, ---, ---, ---, ---,  0.89648,  0.47534,  0.12941,  0.75686,  0.60784,  0.27843,  1.00,  0.00,  0.00,  0.00
1760, 416, -3.78125,  8.07813, -2.16016,  1.00,  0.37008,  0.09449, -0.92126,  0.00, ---, ---, ---, ---,  0.89648,  0.7417,  0.56471,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1761, 414, -3.80664,  8.13281, -2.11328,  1.00,  0.0315,  1.00, -0.01575,  0.00, ---, ---, ---, ---,  0.64746,  0.7417,  0.61569,  0.76471,  0.06667,  0.28235,  1.00,  0.00,  0.00,  0.00
1762, 418, -4.40625,  7.91797, -2.32813,  1.00, -0.58268,  0.01575,  0.81102,  0.00, ---, ---, ---, ---,  0.72998,  0.87695,  0.40784,  0.76863,  0.92157,  0.27843,  1.00,  0.00,  0.00,  0.00
1763, 413, -3.82813,  8.07813, -2.06055,  1.00, -0.37008,  0.16535,  0.91339,  0.00, ---, ---, ---, ---,  0.72998,  0.7417,  0.65882,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1764, 418, -4.40625,  7.91797, -2.32813,  1.00, -0.58268,  0.01575,  0.81102,  0.00, ---, ---, ---, ---,  0.72998,  0.87695,  0.40784,  0.76863,  0.92157,  0.27843,  1.00,  0.00,  0.00,  0.00
1765, 414, -3.80664,  8.13281, -2.11328,  1.00,  0.0315,  1.00, -0.01575,  0.00, ---, ---, ---, ---,  0.64746,  0.7417,  0.61569,  0.76471,  0.06667,  0.28235,  1.00,  0.00,  0.00,  0.00
1766, 419, -4.40234,  7.95313, -2.37305,  1.00, -0.50394,  0.84252, -0.1811,  0.00, ---, ---, ---, ---,  0.64746,  0.87695,  0.40392,  0.76863,  0.95686,  0.27843,  1.00,  0.00,  0.00,  0.00
1767, 420, -4.36328,  7.88672, -2.35352,  1.00,  0.37008, -0.89764,  0.25197,  0.00, ---, ---, ---, ---,  0.81299,  0.87695,  0.36471,  0.76863,  0.8902,  0.27843,  1.00,  0.00,  0.00,  0.00
1768, 413, -3.82813,  8.07813, -2.06055,  1.00, -0.37008,  0.16535,  0.91339,  0.00, ---, ---, ---, ---,  0.72998,  0.7417,  0.65882,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1769, 418, -4.40625,  7.91797, -2.32813,  1.00, -0.58268,  0.01575,  0.81102,  0.00, ---, ---, ---, ---,  0.72998,  0.87695,  0.40784,  0.76863,  0.92157,  0.27843,  1.00,  0.00,  0.00,  0.00
1770, 413, -3.82813,  8.07813, -2.06055,  1.00, -0.37008,  0.16535,  0.91339,  0.00, ---, ---, ---, ---,  0.72998,  0.7417,  0.65882,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1771, 420, -4.36328,  7.88672, -2.35352,  1.00,  0.37008, -0.89764,  0.25197,  0.00, ---, ---, ---, ---,  0.81299,  0.87695,  0.36471,  0.76863,  0.8902,  0.27843,  1.00,  0.00,  0.00,  0.00
1772, 415, -3.80469,  8.02344, -2.10742,  1.00, -0.10236, -0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.7417,  0.61176,  0.76471,  0.01176,  0.28235,  1.00,  0.00,  0.00,  0.00
1773, 421, -4.36328,  7.92188, -2.39844,  1.00,  0.43307,  0.16535, -0.88976,  0.00, ---, ---, ---, ---,  0.89648,  0.87695,  0.36471,  0.76863,  0.92549,  0.27843,  1.00,  0.00,  0.00,  0.00
1774, 415, -3.80469,  8.02344, -2.10742,  1.00, -0.10236, -0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.7417,  0.61176,  0.76471,  0.01176,  0.28235,  1.00,  0.00,  0.00,  0.00
1775, 420, -4.36328,  7.88672, -2.35352,  1.00,  0.37008, -0.89764,  0.25197,  0.00, ---, ---, ---, ---,  0.81299,  0.87695,  0.36471,  0.76863,  0.8902,  0.27843,  1.00,  0.00,  0.00,  0.00
1776, 415, -3.80469,  8.02344, -2.10742,  1.00, -0.10236, -0.99213,  0.02362,  0.00, ---, ---, ---, ---,  0.81299,  0.7417,  0.61176,  0.76471,  0.01176,  0.28235,  1.00,  0.00,  0.00,  0.00
1777, 421, -4.36328,  7.92188, -2.39844,  1.00,  0.43307,  0.16535, -0.88976,  0.00, ---, ---, ---, ---,  0.89648,  0.87695,  0.36471,  0.76863,  0.92549,  0.27843,  1.00,  0.00,  0.00,  0.00
1778, 416, -3.78125,  8.07813, -2.16016,  1.00,  0.37008,  0.09449, -0.92126,  0.00, ---, ---, ---, ---,  0.89648,  0.7417,  0.56471,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1779, 422, -4.40234,  7.95313, -2.37305,  1.00, -0.50394,  0.84252, -0.1811,  0.00, ---, ---, ---, ---,  0.98096,  0.87695,  0.40392,  0.76863,  0.95686,  0.27843,  1.00,  0.00,  0.00,  0.00
1780, 416, -3.78125,  8.07813, -2.16016,  1.00,  0.37008,  0.09449, -0.92126,  0.00, ---, ---, ---, ---,  0.89648,  0.7417,  0.56471,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1781, 421, -4.36328,  7.92188, -2.39844,  1.00,  0.43307,  0.16535, -0.88976,  0.00, ---, ---, ---, ---,  0.89648,  0.87695,  0.36471,  0.76863,  0.92549,  0.27843,  1.00,  0.00,  0.00,  0.00
1782, 416, -3.78125,  8.07813, -2.16016,  1.00,  0.37008,  0.09449, -0.92126,  0.00, ---, ---, ---, ---,  0.89648,  0.7417,  0.56471,  0.76471,  0.03922,  0.28235,  1.00,  0.00,  0.00,  0.00
1783, 422, -4.40234,  7.95313, -2.37305,  1.00, -0.50394,  0.84252, -0.1811,  0.00, ---, ---, ---, ---,  0.98096,  0.87695,  0.40392,  0.76863,  0.95686,  0.27843,  1.00,  0.00,  0.00,  0.00
1784, 417, -3.80664,  8.13281, -2.11328,  1.00,  0.0315,  1.00, -0.01575,  0.00, ---, ---, ---, ---,  0.98096,  0.7417,  0.61569,  0.76471,  0.06667,  0.28235,  1.00,  0.00,  0.00,  0.00
1785, 423, -4.78516,  7.36719, -2.78516,  1.00, -0.49606, -0.68504, -0.52756,  0.00, ---, ---, ---, ---,  0.81348,  1.0127,  0.78824,  0.76863,  0.36863,  0.27843,  1.00,  0.00,  0.00,  0.00
1786, 418, -4.40625,  7.91797, -2.32813,  1.00, -0.58268,  0.01575,  0.81102,  0.00, ---, ---, ---, ---,  0.72998,  0.87695,  0.40784,  0.76863,  0.92157,  0.27843,  1.00,  0.00,  0.00,  0.00
1787, 419, -4.40234,  7.95313, -2.37305,  1.00, -0.50394,  0.84252, -0.1811,  0.00, ---, ---, ---, ---,  0.64746,  0.87695,  0.40392,  0.76863,  0.95686,  0.27843,  1.00,  0.00,  0.00,  0.00
1788, 423, -4.78516,  7.36719, -2.78516,  1.00, -0.49606, -0.68504, -0.52756,  0.00, ---, ---, ---, ---,  0.81348,  1.0127,  0.78824,  0.76863,  0.36863,  0.27843,  1.00,  0.00,  0.00,  0.00
1789, 420, -4.36328,  7.88672, -2.35352,  1.00,  0.37008, -0.89764,  0.25197,  0.00, ---, ---, ---, ---,  0.81299,  0.87695,  0.36471,  0.76863,  0.8902,  0.27843,  1.00,  0.00,  0.00,  0.00
1790, 418, -4.40625,  7.91797, -2.32813,  1.00, -0.58268,  0.01575,  0.81102,  0.00, ---, ---, ---, ---,  0.72998,  0.87695,  0.40784,  0.76863,  0.92157,  0.27843,  1.00,  0.00,  0.00,  0.00
1791, 423, -4.78516,  7.36719, -2.78516,  1.00, -0.49606, -0.68504, -0.52756,  0.00, ---, ---, ---, ---,  0.81348,  1.0127,  0.78824,  0.76863,  0.36863,  0.27843,  1.00,  0.00,  0.00,  0.00
1792, 421, -4.36328,  7.92188, -2.39844,  1.00,  0.43307,  0.16535, -0.88976,  0.00, ---, ---, ---, ---,  0.89648,  0.87695,  0.36471,  0.76863,  0.92549,  0.27843,  1.00,  0.00,  0.00,  0.00
1793, 420, -4.36328,  7.88672, -2.35352,  1.00,  0.37008, -0.89764,  0.25197,  0.00, ---, ---, ---, ---,  0.81299,  0.87695,  0.36471,  0.76863,  0.8902,  0.27843,  1.00,  0.00,  0.00,  0.00
1794, 423, -4.78516,  7.36719, -2.78516,  1.00, -0.49606, -0.68504, -0.52756,  0.00, ---, ---, ---, ---,  0.81348,  1.0127,  0.78824,  0.76863,  0.36863,  0.27843,  1.00,  0.00,  0.00,  0.00
1795, 422, -4.40234,  7.95313, -2.37305,  1.00, -0.50394,  0.84252, -0.1811,  0.00, ---, ---, ---, ---,  0.98096,  0.87695,  0.40392,  0.76863,  0.95686,  0.27843,  1.00,  0.00,  0.00,  0.00
1796, 421, -4.36328,  7.92188, -2.39844,  1.00,  0.43307,  0.16535, -0.88976,  0.00, ---, ---, ---, ---,  0.89648,  0.87695,  0.36471,  0.76863,  0.92549,  0.27843,  1.00,  0.00,  0.00,  0.00
1797, 424, -1.08203,  8.125, -0.65967,  1.00,  0.94488, -0.30709, -0.11811,  0.00, ---, ---, ---, ---,  0.75391,  0.45996,  0.32941,  0.73725,  0.06275,  0.28235,  1.00,  0.00,  0.00,  0.00
1798, 425, -1.39258,  7.80859, -1.17285,  1.00,  0.26772,  0.65354, -0.70866,  0.00, ---, ---, ---, ---,  0.65625,  0.31885,  0.57255,  0.74118,  0.81176,  0.27843,  1.00,  0.00,  0.00,  0.00
1799, 426, -1.15039,  8.23438, -0.69189,  1.00, -0.01575,  0.59055, -0.81102,  0.00, ---, ---, ---, ---,  0.65625,  0.45996,  0.60392,  0.73725,  0.11765,  0.28235,  1.00,  0.00,  0.00,  0.00
1800, 425, -1.39258,  7.80859, -1.17285,  1.00,  0.26772,  0.65354, -0.70866,  0.00, ---, ---, ---, ---,  0.65625,  0.31885,  0.57255,  0.74118,  0.81176,  0.27843,  1.00,  0.00,  0.00,  0.00
1801, 424, -1.08203,  8.125, -0.65967,  1.00,  0.94488, -0.30709, -0.11811,  0.00, ---, ---, ---, ---,  0.75391,  0.45996,  0.32941,  0.73725,  0.06275,  0.28235,  1.00,  0.00,  0.00,  0.00
1802, 427, -1.33887,  7.48438, -1.26758,  1.00,  0.87402, -0.46457,  0.11811,  0.00, ---, ---, ---, ---,  0.77295,  0.31885,  0.35686,  0.74118,  0.48627,  0.27843,  1.00,  0.00,  0.00,  0.00
1803, 428, -1.16309,  8.09375, -0.56934,  1.00, -0.00787, -0.52756,  0.85039,  0.00, ---, ---, ---, ---,  0.82764,  0.45996,  0.6549,  0.73725,  0.04706,  0.28235,  1.00,  0.00,  0.00,  0.00
1804, 427, -1.33887,  7.48438, -1.26758,  1.00,  0.87402, -0.46457,  0.11811,  0.00, ---, ---, ---, ---,  0.77295,  0.31885,  0.35686,  0.74118,  0.48627,  0.27843,  1.00,  0.00,  0.00,  0.00
1805, 424, -1.08203,  8.125, -0.65967,  1.00,  0.94488, -0.30709, -0.11811,  0.00, ---, ---, ---, ---,  0.75391,  0.45996,  0.32941,  0.73725,  0.06275,  0.28235,  1.00,  0.00,  0.00,  0.00
1806, 427, -1.33887,  7.48438, -1.26758,  1.00,  0.87402, -0.46457,  0.11811,  0.00, ---, ---, ---, ---,  0.77295,  0.31885,  0.35686,  0.74118,  0.48627,  0.27843,  1.00,  0.00,  0.00,  0.00
1807, 428, -1.16309,  8.09375, -0.56934,  1.00, -0.00787, -0.52756,  0.85039,  0.00, ---, ---, ---, ---,  0.82764,  0.45996,  0.6549,  0.73725,  0.04706,  0.28235,  1.00,  0.00,  0.00,  0.00
1808, 429, -1.47754,  7.44531, -1.11621,  1.00,  0.30709, -0.69291,  0.65354,  0.00, ---, ---, ---, ---,  0.82764,  0.31885,  0.91373,  0.74118,  0.44706,  0.27843,  1.00,  0.00,  0.00,  0.00
1809, 430, -1.23145,  8.21094, -0.60791,  1.00, -0.88976,  0.33071,  0.31496,  0.00, ---, ---, ---, ---,  0.92041,  0.45996,  0.92941,  0.73725,  0.10588,  0.28235,  1.00,  0.00,  0.00,  0.00
