VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
2638, 2052, -1.34961,  5.36719,  1.31445,  1.00, -0.09449,  0.75591,  0.64567,  0.00,  0.23922,  0.90196,  0.63922,  0.17255,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2639, 2053, -1.08203,  6.125, -0.37207,  1.00, -0.00787,  0.92126,  0.38583,  0.00,  0.23922,  0.90196,  0.63922,  0.01569,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2640, 2054, -1.92676,  6.23828,  0.43188,  1.00, -0.14173,  0.85039,  0.50394,  0.00,  0.74902,  0.87843,  0.7098,  0.00,  0.01697,  0.25366,  2.33594,  0.12085, ---, ---, ---, ---
2641, 2052, -1.34961,  5.36719,  1.31445,  1.00, -0.09449,  0.75591,  0.64567,  0.00,  0.23922,  0.90196,  0.63922,  0.17255,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2642, 2053, -1.08203,  6.125, -0.37207,  1.00, -0.00787,  0.92126,  0.38583,  0.00,  0.23922,  0.90196,  0.63922,  0.01569,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2643, 2055, -1.3252,  5.42578,  1.17383,  1.00, -0.09449,  0.66142,  0.74803,  0.00,  0.26275,  0.91373,  0.65098,  0.12549,  0.99658,  0.71875,  2.33594,  0.12085, ---, ---, ---, ---
2644, 2056, -0.60352,  5.99609,  0.75977,  1.00,  0.08661,  0.81102,  0.5748,  0.00,  0.26275,  0.91373,  0.65098,  0.07843,  0.3064,  1.00293,  2.33594,  0.12085, ---, ---, ---, ---
2645, 2057, -1.1123,  6.05859, -0.21118,  1.00,  0.04724,  0.92126,  0.38583,  0.00,  0.26275,  0.91373,  0.65098,  0.14118,  0.00964,  0.27246,  2.05664, -0.07013, ---, ---, ---, ---
2646, 2058, -1.93164,  6.69141, -0.32739,  1.00, -0.18898,  0.93701,  0.27559,  0.00,  0.93725,  0.74118,  0.51373,  0.06275,  1.04785,  0.68164,  3.08008,  0.68994, ---, ---, ---, ---
2647, 2059, -1.71777,  6.23047,  0.97559,  1.00, -0.13386,  0.88189,  0.45669,  0.00,  0.50196,  0.98431,  0.37647,  0.01569,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2648, 2060, -1.38281,  5.73047, -0.96826,  1.00, -0.11024,  0.91339,  0.3937,  0.00,  0.50196,  0.98431,  0.37647,  0.23529,  0.75195,  0.01089, -0.16809,  0.98096, ---, ---, ---, ---
2649, 2061, -1.9541,  5.12891,  0.0005,  1.00, -0.32283,  0.85039,  0.40945,  0.00,  0.06275,  0.70588,  0.37255,  0.28235,  0.01697,  0.25366,  2.05664, -0.07013, ---, ---, ---, ---
2650, 2059, -1.71777,  6.23047,  0.97559,  1.00, -0.13386,  0.88189,  0.45669,  0.00,  0.50196,  0.98431,  0.37647,  0.01569,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2651, 2060, -1.38281,  5.73047, -0.96826,  1.00, -0.11024,  0.91339,  0.3937,  0.00,  0.50196,  0.98431,  0.37647,  0.23529,  0.75195,  0.01089, -0.16809,  0.98096, ---, ---, ---, ---
2652, 2062, -1.68945,  6.19531,  0.81396,  1.00, -0.07087,  0.86614,  0.49606,  0.00,  0.47451,  0.98039,  0.36863,  0.01569,  0.99658,  0.71875,  2.33594,  0.12085, ---, ---, ---, ---
2653, 2063, -0.79248,  6.07422,  0.19263,  1.00,  0.11811,  0.87402,  0.46457,  0.00,  0.47451,  0.98039,  0.36863,  0.23529,  0.3064,  1.00293,  2.33594,  0.12085, ---, ---, ---, ---
2654, 2064, -1.41504,  5.76953, -0.7832,  1.00, -0.04724,  0.90551,  0.41732,  0.00,  0.47451,  0.98039,  0.36863,  0.21961,  0.00964,  0.27246,  2.05664, -0.07013, ---, ---, ---, ---
2655, 2065, -0.82813,  6.69141, -2.09375,  1.00,  0.11024,  0.96063, -0.24409,  0.00,  0.73725,  0.8549,  0.75686,  0.07843,  0.99658,  0.71875, -0.16809,  0.98096, ---, ---, ---, ---
2656, 2066, -1.76465,  6.95313, -1.59277,  1.00, -0.16535,  0.97638, -0.14173,  0.00,  0.73725,  0.8549,  0.75686,  0.03137,  0.3064,  1.00293, -0.16809,  0.98096, ---, ---, ---, ---
2657, 2067, -1.58887,  6.18359, -0.6958,  1.00, -0.17323,  0.9685,  0.19685,  0.00,  0.73725,  0.8549,  0.75686,  0.21961,  0.00964,  0.27246,  2.05664, -0.07013, ---, ---, ---, ---
2658, 2068, -1.35645,  5.62109, -1.66699,  1.00, -0.08661,  0.98425, -0.13386,  0.00,  0.05882,  0.64314,  0.3098,  0.25098,  1.04785,  0.68164, -0.16809,  0.98096, ---, ---, ---, ---
2659, 2069, -1.68164,  6.12109, -0.54102,  1.00, -0.14961,  0.9685,  0.2126,  0.00,  0.13725,  0.83529,  0.42353,  0.14118,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2660, 2070, -0.74805,  6.74219, -2.23047,  1.00,  0.07087,  0.9685, -0.24409,  0.00,  0.13725,  0.83529,  0.42353,  0.04706,  0.30396,  1.00586, -0.06812,  0.34863, ---, ---, ---, ---
2661, 2071, -0.54736,  6.65234, -0.7627,  1.00,  0.07874,  0.99213,  0.07087,  0.00,  0.29804,  0.95294,  0.55686,  0.18824,  0.01697,  0.25366,  3.08008,  0.68994, ---, ---, ---, ---
2662, 2070, -0.74805,  6.74219, -2.23047,  1.00,  0.07087,  0.9685, -0.24409,  0.00,  0.13725,  0.83529,  0.42353,  0.04706,  0.30396,  1.00586, -0.06812,  0.34863, ---, ---, ---, ---
2663, 2069, -1.68164,  6.12109, -0.54102,  1.00, -0.14961,  0.9685,  0.2126,  0.00,  0.13725,  0.83529,  0.42353,  0.14118,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2664, 2072, -3.45508,  5.85938,  1.24902,  1.00, -0.41732,  0.74803,  0.51181,  0.00,  0.20784,  0.85882,  0.3098,  0.14118,  0.99658,  0.71875,  2.33594,  0.12085, ---, ---, ---, ---
2665, 2073, -2.69531,  6.48438,  1.25195,  1.00, -0.29134,  0.74803,  0.59055,  0.00,  0.20784,  0.85882,  0.3098,  0.06275,  0.3064,  1.00293,  2.33594,  0.12085, ---, ---, ---, ---
2666, 2074, -2.38086,  6.21484,  0.26172,  1.00, -0.33858,  0.79528,  0.51181,  0.00,  0.20784,  0.85882,  0.3098,  0.28235,  0.00964,  0.27246,  2.33594,  0.12085, ---, ---, ---, ---
2667, 2075, -2.56641,  5.33594,  0.76855,  1.00, -0.37795,  0.70079,  0.6063,  0.00,  0.79216,  0.65098,  0.87451,  0.25098,  1.04785,  0.68164,  2.33594,  0.12085, ---, ---, ---, ---
2668, 2076, -2.25195,  6.25,  0.15295,  1.00, -0.3622,  0.7874,  0.49606,  0.00,  0.67059,  0.84706,  0.81569,  0.18824,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2669, 2077, -3.56641,  5.82813,  1.3457,  1.00, -0.48819,  0.70079,  0.51969,  0.00,  0.67059,  0.84706,  0.81569,  0.01569,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2670, 2078, -3.39453,  6.30078,  0.1084,  1.00, -0.47244,  0.76378,  0.43307,  0.00,  0.51373,  0.96471,  0.68235,  0.12549,  0.01697,  0.25366,  2.05664, -0.07013, ---, ---, ---, ---
2671, 2077, -3.56641,  5.82813,  1.3457,  1.00, -0.48819,  0.70079,  0.51969,  0.00,  0.67059,  0.84706,  0.81569,  0.01569,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2672, 2076, -2.25195,  6.25,  0.15295,  1.00, -0.3622,  0.7874,  0.49606,  0.00,  0.67059,  0.84706,  0.81569,  0.18824,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2673, 2079, -1.32129,  6.50,  0.86768,  1.00, -0.02362,  0.85827,  0.51181,  0.00,  0.40784,  0.82745,  0.13333,  0.12549,  1.04785,  0.68164,  2.33594,  0.12085, ---, ---, ---, ---
2674, 2080, -0.21289,  6.05078,  0.1875,  1.00,  0.14173,  0.88976,  0.4252,  0.00,  0.43137,  0.97647,  0.63137,  0.43922,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2675, 2081, -2.17773,  5.71484,  0.38037,  1.00, -0.13386,  0.82677,  0.54331,  0.00,  0.43137,  0.97647,  0.63137,  0.29804,  0.75195,  0.01089,  2.33594,  0.12085, ---, ---, ---, ---
2676, 2082, -1.16602,  4.98047,  0.49414,  1.00,  0.07874,  0.74803,  0.65354,  0.00,  0.52941,  0.61569,  0.98431,  0.31373,  0.01697,  0.25366,  2.33594,  0.12085, ---, ---, ---, ---
2677, 2080, -0.21289,  6.05078,  0.1875,  1.00,  0.14173,  0.88976,  0.4252,  0.00,  0.43137,  0.97647,  0.63137,  0.43922,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2678, 2081, -2.17773,  5.71484,  0.38037,  1.00, -0.13386,  0.82677,  0.54331,  0.00,  0.43137,  0.97647,  0.63137,  0.29804,  0.75195,  0.01089,  2.33594,  0.12085, ---, ---, ---, ---
2679, 2083, -0.37622,  6.02734,  0.20361,  1.00,  0.23622,  0.85039,  0.46457,  0.00,  0.43137,  0.96863,  0.65882,  0.06275,  0.99658,  0.71875,  2.33594,  0.12085, ---, ---, ---, ---
2680, 2084, -1.22949,  6.12109, -0.45093,  1.00, -0.01575,  0.91339,  0.40945,  0.00,  0.43137,  0.96863,  0.65882,  0.09412,  0.3064,  1.00293,  2.05664, -0.07013, ---, ---, ---, ---
2681, 2085, -1.99023,  5.73828,  0.36084,  1.00, -0.24409,  0.83465,  0.48819,  0.00,  0.43137,  0.96863,  0.65882,  0.00,  0.00964,  0.27246,  2.33594,  0.12085, ---, ---, ---, ---
2682, 2086, -1.35938,  4.91406,  0.65234,  1.00, -0.10236,  0.74016,  0.66142,  0.00,  0.08627,  0.27451,  0.67451,  0.52941,  1.04785,  0.68164,  2.33594,  0.12085, ---, ---, ---, ---
2683, 2087, -1.05273,  5.25781,  1.8291,  1.00, -0.14961,  0.71654,  0.67717,  0.00,  0.20,  0.76863,  0.79608,  0.43922,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2684, 2088, -1.98633,  5.83984,  0.35449,  1.00, -0.15748,  0.72441,  0.66929,  0.00,  0.20,  0.76863,  0.79608,  0.23529,  0.75195,  0.01089,  2.33594,  0.12085, ---, ---, ---, ---
2685, 2089, -2.27539,  5.68359,  1.45996,  1.00, -0.35433,  0.53543,  0.76378,  0.00,  0.63137,  0.97255,  0.60,  0.01569,  0.01697,  0.25366,  2.33594,  0.12085, ---, ---, ---, ---
2686, 2087, -1.05273,  5.25781,  1.8291,  1.00, -0.14961,  0.71654,  0.67717,  0.00,  0.20,  0.76863,  0.79608,  0.43922,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2687, 2088, -1.98633,  5.83984,  0.35449,  1.00, -0.15748,  0.72441,  0.66929,  0.00,  0.20,  0.76863,  0.79608,  0.23529,  0.75195,  0.01089,  2.33594,  0.12085, ---, ---, ---, ---
2688, 2090, -1.12793,  5.30469,  1.7041,  1.00, -0.09449,  0.74016,  0.66142,  0.00,  0.21961,  0.78824,  0.79608,  0.4549,  0.99658,  0.71875,  2.33594,  0.12085, ---, ---, ---, ---
2689, 2091, -1.02637,  6.05859,  1.06738,  1.00, -0.07087,  0.77953,  0.62205,  0.00,  0.21961,  0.78824,  0.79608,  0.01569,  0.3064,  1.00293,  2.33594,  0.12085, ---, ---, ---, ---
2690, 2092, -1.90332,  5.78906,  0.49805,  1.00, -0.22047,  0.82677,  0.51181,  0.00,  0.21961,  0.78824,  0.79608,  0.1098,  0.00964,  0.27246,  2.33594,  0.12085, ---, ---, ---, ---
2691, 2093, -2.39258,  6.10547,  0.81592,  1.00, -0.22835,  0.8189,  0.52756,  0.00,  0.72549,  0.87451,  0.25882,  0.00,  1.04785,  0.68164,  2.33594,  0.12085, ---, ---, ---, ---
2692, 2094, -1.19141,  5.74219,  1.37598,  1.00, -0.10236,  0.82677,  0.55118,  0.00,  0.30196,  0.95686,  0.5451,  0.25098,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2693, 2095, -2.33984,  5.40234, -0.22278,  1.00, -0.32283,  0.70866,  0.62992,  0.00,  0.30196,  0.95686,  0.5451,  0.31373,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2694, 2096, -1.8291,  4.65234,  0.64111,  1.00, -0.32283,  0.66142,  0.67717,  0.00,  0.0902,  0.54902,  0.78431,  0.47059,  0.01697,  0.25366,  2.33594,  0.12085, ---, ---, ---, ---
2695, 2094, -1.19141,  5.74219,  1.37598,  1.00, -0.10236,  0.82677,  0.55118,  0.00,  0.30196,  0.95686,  0.5451,  0.25098,  0.30396,  1.00586,  2.33594,  0.12085, ---, ---, ---, ---
2696, 2095, -2.33984,  5.40234, -0.22278,  1.00, -0.32283,  0.70866,  0.62992,  0.00,  0.30196,  0.95686,  0.5451,  0.31373,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2697, 2097, -1.28711,  5.71875,  1.24414,  1.00, -0.15748,  0.8189,  0.55906,  0.00,  0.27843,  0.9451,  0.55686,  0.15686,  0.99658,  0.71875,  2.33594,  0.12085, ---, ---, ---, ---
2698, 2098, -1.18848,  5.90625,  0.18701,  1.00, -0.09449,  0.83465,  0.54331,  0.00,  0.27843,  0.9451,  0.55686,  0.15686,  0.3064,  1.00293,  2.33594,  0.12085, ---, ---, ---, ---
2699, 2099, -2.22852,  5.42578, -0.0722,  1.00, -0.45669,  0.76378,  0.45669,  0.00,  0.27843,  0.9451,  0.55686,  0.09412,  0.00964,  0.27246,  2.05664, -0.07013, ---, ---, ---, ---
2700, 2100, -2.49023,  6.35938, -1.66406,  1.00, -0.3937,  0.91339,  0.08661,  0.00,  0.11373,  0.18431,  0.47843,  0.21961,  0.99658,  0.71875, -0.16809,  0.98096, ---, ---, ---, ---
2701, 2101, -2.26758,  5.98438, -0.07104,  1.00, -0.47244,  0.84252,  0.25984,  0.00,  0.11373,  0.18431,  0.47843,  0.21961,  0.00964,  0.27246,  2.05664, -0.07013, ---, ---, ---, ---
2702, 2102, -2.86719,  6.75781, -0.73096,  1.00, -0.4252,  0.89764,  0.11811,  0.00,  0.11373,  0.18431,  0.47843,  0.01569,  0.3064,  1.00293,  2.05664, -0.07013, ---, ---, ---, ---
2703, 2103, -2.75586,  5.39844, -0.91016,  1.00, -0.44094,  0.88189,  0.13386,  0.00,  0.05882,  0.70588,  0.60784,  0.15686,  1.04785,  0.68164,  2.05664, -0.07013, ---, ---, ---, ---
2704, 2104, -2.25,  5.9375,  0.11145,  1.00, -0.3937,  0.88976,  0.22047,  0.00,  0.21176,  0.88627,  0.63137,  0.09412,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2705, 2105, -2.50781,  6.39844, -1.82422,  1.00, -0.3622,  0.92913,  0.08661,  0.00,  0.21176,  0.88627,  0.63137,  0.03137,  0.30396,  1.00586, -0.16809,  0.98096, ---, ---, ---, ---
2706, 2106, -1.45801,  6.28516, -0.80225,  1.00, -0.11811,  0.97638,  0.18898,  0.00,  0.43137,  0.98039,  0.62353,  0.04706,  0.01697,  0.25366,  2.05664, -0.07013, ---, ---, ---, ---
2707, 2105, -2.50781,  6.39844, -1.82422,  1.00, -0.3622,  0.92913,  0.08661,  0.00,  0.21176,  0.88627,  0.63137,  0.03137,  0.30396,  1.00586, -0.16809,  0.98096, ---, ---, ---, ---
2708, 2104, -2.25,  5.9375,  0.11145,  1.00, -0.3937,  0.88976,  0.22047,  0.00,  0.21176,  0.88627,  0.63137,  0.09412,  0.75195,  0.01089,  2.05664, -0.07013, ---, ---, ---, ---
2709, 2107, -0.43799,  3.90039, -2.73242,  1.00,  0.31496,  0.59843, -0.74016,  0.00,  0.17255,  0.36471,  0.14902,  0.39216,  1.04785,  0.68164,  0.14331, -0.26953, ---, ---, ---, ---
2710, 2108, -1.33203,  3.70508, -1.82227,  1.00, -0.10236,  0.75591, -0.65354,  0.00,  0.0549,  0.72549,  0.50196,  0.36078,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2711, 2109, -0.65674,  5.03516, -2.96094,  1.00,  0.11811,  0.74803, -0.64567,  0.00,  0.0549,  0.72549,  0.50196,  0.00,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
2712, 2110, -1.73438,  4.59766, -2.78711,  1.00, -0.11811,  0.75591, -0.64567,  0.00,  0.41569,  0.84314,  0.8549,  0.15686,  0.01697,  0.25366, -0.85352, -0.36572, ---, ---, ---, ---
2713, 2108, -1.33203,  3.70508, -1.82227,  1.00, -0.10236,  0.75591, -0.65354,  0.00,  0.0549,  0.72549,  0.50196,  0.36078,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2714, 2109, -0.65674,  5.03516, -2.96094,  1.00,  0.11811,  0.74803, -0.64567,  0.00,  0.0549,  0.72549,  0.50196,  0.00,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
2715, 2111, -1.27246,  3.81445, -1.91602,  1.00, -0.10236,  0.75591, -0.65354,  0.00,  0.06275,  0.74118,  0.52549,  0.25098,  0.99658,  0.71875, -0.85352, -0.36572, ---, ---, ---, ---
2716, 2112, -0.78467,  4.69141, -1.77441,  1.00,  0.17323,  0.90551, -0.3937,  0.00,  0.06275,  0.74118,  0.52549,  0.18824,  0.3064,  1.00293, -0.85352, -0.36572, ---, ---, ---, ---
2717, 2113, -0.72754,  4.91406, -2.85352,  1.00,  0.11811,  0.74803, -0.64567,  0.00,  0.06275,  0.74118,  0.52549,  0.00,  0.00964,  0.27246, -0.85352, -0.36572, ---, ---, ---, ---
2718, 2114, -1.43262,  5.9375, -3.52734,  1.00, -0.11811,  0.76378, -0.6378,  0.00,  0.65098,  0.84706,  0.82745,  0.00,  1.04785,  0.68164, -0.06812,  0.34863, ---, ---, ---, ---
2719, 2115, -2.41992,  5.51172, -2.625,  1.00, -0.2126,  0.81102, -0.55118,  0.00,  0.54118,  0.97255,  0.33725,  0.21961,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2720, 2116, -0.47778,  5.16797, -3.1543,  1.00, -0.01575,  0.81102, -0.58268,  0.00,  0.54118,  0.97255,  0.33725,  0.26667,  0.75195,  0.01089, -0.06812,  0.34863, ---, ---, ---, ---
2721, 2117, -1.50488,  4.41016, -3.05273,  1.00, -0.09449,  0.7874, -0.6063,  0.00,  0.38431,  0.59216,  0.02353,  0.14118,  0.01697,  0.25366, -0.85352, -0.36572, ---, ---, ---, ---
2722, 2115, -2.41992,  5.51172, -2.625,  1.00, -0.2126,  0.81102, -0.55118,  0.00,  0.54118,  0.97255,  0.33725,  0.21961,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2723, 2116, -0.47778,  5.16797, -3.1543,  1.00, -0.01575,  0.81102, -0.58268,  0.00,  0.54118,  0.97255,  0.33725,  0.26667,  0.75195,  0.01089, -0.06812,  0.34863, ---, ---, ---, ---
2724, 2118, -2.25781,  5.48828, -2.66992,  1.00, -0.14961,  0.82677, -0.53543,  0.00,  0.53333,  0.96078,  0.3098,  0.00,  0.99658,  0.71875, -0.85352, -0.36572, ---, ---, ---, ---
2725, 2119, -1.28516,  5.62109, -2.16992,  1.00, -0.09449,  0.84252, -0.52756,  0.00,  0.53333,  0.96078,  0.3098,  0.06275,  0.3064,  1.00293, -0.16809,  0.98096, ---, ---, ---, ---
2726, 2120, -0.66162,  5.19141, -3.10352,  1.00, -0.09449,  0.83465, -0.55118,  0.00,  0.53333,  0.96078,  0.3098,  0.09412,  0.00964,  0.27246, -0.06812,  0.34863, ---, ---, ---, ---
2727, 2121, -0.96973,  5.09375, -4.56641,  1.00,  0.11024,  0.54331, -0.83465,  0.00,  0.42745,  0.95686,  0.68627,  0.17255,  1.04785,  0.68164, -0.06812,  0.34863, ---, ---, ---, ---
2728, 2122, -2.33398,  4.94922, -4.75391,  1.00, -0.10236,  0.43307, -0.89764,  0.00,  0.27843,  0.82353,  0.81176,  0.21961,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2729, 2123, -0.8833,  4.63281, -3.39258,  1.00, -0.06299,  0.48819, -0.86614,  0.00,  0.27843,  0.82353,  0.81176,  0.37647,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
2730, 2124, -1.75,  3.88281, -3.91992,  1.00, -0.14961,  0.45669, -0.88189,  0.00,  0.18039,  0.61176,  0.86667,  0.47059,  0.01697,  0.25366, -0.85352, -0.36572, ---, ---, ---, ---
2731, 2123, -0.8833,  4.63281, -3.39258,  1.00, -0.06299,  0.48819, -0.86614,  0.00,  0.27843,  0.82353,  0.81176,  0.37647,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
2732, 2122, -2.33398,  4.94922, -4.75391,  1.00, -0.10236,  0.43307, -0.89764,  0.00,  0.27843,  0.82353,  0.81176,  0.21961,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2733, 2125, -2.21094,  4.92578, -4.64063,  1.00, -0.30709,  0.50394, -0.81102,  0.00,  0.78039,  0.8549,  0.28627,  0.06275,  0.99658,  0.71875, -0.85352, -0.36572, ---, ---, ---, ---
2734, 2126, -1.98535,  5.33203, -3.66016,  1.00, -0.19685,  0.61417, -0.76378,  0.00,  0.78039,  0.8549,  0.28627,  0.25098,  0.3064,  1.00293, -0.85352, -0.36572, ---, ---, ---, ---
2735, 2127, -1.02441,  4.65625, -3.51758,  1.00, -0.13386,  0.58268, -0.80315,  0.00,  0.78039,  0.8549,  0.28627,  0.21961,  0.00964,  0.27246, -0.85352, -0.36572, ---, ---, ---, ---
2736, 2128, -2.18164,  5.62109, -3.1875,  1.00, -0.27559,  0.76378, -0.58268,  0.00,  0.82745,  0.87843,  0.52157,  0.01569,  1.04785,  0.68164, -0.85352, -0.36572, ---, ---, ---, ---
2737, 2129, -1.80762,  5.22656, -1.89453,  1.00, -0.2126,  0.74803, -0.62992,  0.00,  0.33333,  0.95686,  0.38824,  0.25098,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2738, 2130, -1.33887,  4.92578, -3.85742,  1.00, -0.20472,  0.66142, -0.72441,  0.00,  0.33333,  0.95686,  0.38824,  0.14118,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
2739, 2131, -1.65918,  4.13281, -2.90234,  1.00, -0.12598,  0.6378, -0.75591,  0.00,  0.01569,  0.54902,  0.37647,  0.23529,  0.01697,  0.25366, -0.85352, -0.36572, ---, ---, ---, ---
2740, 2129, -1.80762,  5.22656, -1.89453,  1.00, -0.2126,  0.74803, -0.62992,  0.00,  0.33333,  0.95686,  0.38824,  0.25098,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2741, 2130, -1.33887,  4.92578, -3.85742,  1.00, -0.20472,  0.66142, -0.72441,  0.00,  0.33333,  0.95686,  0.38824,  0.14118,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
2742, 2132, -1.76953,  5.20703, -2.05859,  1.00, -0.24409,  0.85039, -0.47244,  0.00,  0.3098,  0.9451,  0.38039,  0.09412,  0.99658,  0.71875, -0.85352, -0.36572, ---, ---, ---, ---
2743, 2133, -0.88965,  5.41797, -2.68359,  1.00,  0.07874,  0.83465, -0.54331,  0.00,  0.3098,  0.9451,  0.38039,  0.07843,  0.3064,  1.00293, -0.85352, -0.36572, ---, ---, ---, ---
2744, 2134, -1.38086,  4.94531, -3.66992,  1.00, -0.03937,  0.74016, -0.66929,  0.00,  0.3098,  0.9451,  0.38039,  0.00,  0.00964,  0.27246, -0.85352, -0.36572, ---, ---, ---, ---
2745, 2135, -3.49219,  4.70313, -4.03125,  1.00, -0.62992,  0.3937, -0.66929,  0.00,  0.27451,  0.2902,  0.89412,  0.01569,  0.99658,  0.71875, -0.85352, -0.36572, ---, ---, ---, ---
2746, 2136, -2.02344,  4.42188, -3.3418,  1.00, -0.37795,  0.51969, -0.77165,  0.00,  0.27451,  0.2902,  0.89412,  0.40784,  0.00964,  0.27246, -0.85352, -0.36572, ---, ---, ---, ---
2747, 2137, -2.8457,  5.26172, -3.36914,  1.00, -0.5748,  0.54331, -0.61417,  0.00,  0.27451,  0.2902,  0.89412,  0.21961,  0.3064,  1.00293, -0.85352, -0.36572, ---, ---, ---, ---
2748, 2138, -3.01953,  3.91016, -3.19141,  1.00, -0.58268,  0.4252, -0.69291,  0.00,  0.38824,  0.82353,  0.86667,  0.40784,  1.04785,  0.68164, -0.85352, -0.36572, ---, ---, ---, ---
2749, 2139, -1.8584,  4.38672, -3.25586,  1.00, -0.37795,  0.51969, -0.77165,  0.00,  0.49412,  0.95686,  0.70196,  0.42353,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
2750, 2140, -3.63672,  4.73438, -4.10547,  1.00, -0.62992,  0.3937, -0.66929,  0.00,  0.49412,  0.95686,  0.70196,  0.00,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2751, 2141, -2.24414,  4.44141, -4.44922,  1.00, -0.35433,  0.50394, -0.7874,  0.00,  0.60,  0.98824,  0.4902,  0.28235,  0.01697,  0.25366, -0.85352, -0.36572, ---, ---, ---, ---
2752, 2140, -3.63672,  4.73438, -4.10547,  1.00, -0.62992,  0.3937, -0.66929,  0.00,  0.49412,  0.95686,  0.70196,  0.00,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2753, 2139, -1.8584,  4.38672, -3.25586,  1.00, -0.37795,  0.51969, -0.77165,  0.00,  0.49412,  0.95686,  0.70196,  0.42353,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
2754, 2142, -1.69531,  3.66211, -2.85156,  1.00, -0.37795,  0.51969, -0.76378,  0.00,  0.08235,  0.22353,  0.51373,  0.26667,  1.04785,  0.68164, -0.85352, -0.36572, ---, ---, ---, ---
2755, 2143, -1.96973,  4.13281, -1.68945,  1.00, -0.58268,  0.74803, -0.31496,  0.00,  0.07059,  0.73333,  0.60784,  0.21961,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2756, 2144, -2.24609,  4.46484, -3.50195,  1.00, -0.3937,  0.51969, -0.76378,  0.00,  0.07059,  0.73333,  0.60784,  0.00,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
2757, 2145, -2.9707,  4.33594, -2.59375,  1.00, -0.6063,  0.53543, -0.59055,  0.00,  0.52157,  0.99216,  0.58824,  0.14118,  0.01697,  0.25366, -0.85352, -0.36572, ---, ---, ---, ---
2758, 2143, -1.96973,  4.13281, -1.68945,  1.00, -0.58268,  0.74803, -0.31496,  0.00,  0.07059,  0.73333,  0.60784,  0.21961,  0.30396,  1.00586, -0.85352, -0.36572, ---, ---, ---, ---
2759, 2144, -2.24609,  4.46484, -3.50195,  1.00, -0.3937,  0.51969, -0.76378,  0.00,  0.07059,  0.73333,  0.60784,  0.00,  0.75195,  0.01089, -0.85352, -0.36572, ---, ---, ---, ---
